Date,Currency_Code,Currency_Name,Country,Rate_to_EUR
2024-07-18,USD,US Dollar,United States,1.0632
2024-07-19,EUR,Euro,Eurozone,0.9773
2024-07-19,SEK,Swedish Krona,Sweden,11.0458
2024-07-19,NOK,Norwegian Krone,Norway,11.8488
2024-07-19,DKK,Danish Krone,Denmark,7.5253
2024-07-19,PLN,Polish Zloty,Poland,4.2645
2024-07-19,CZK,Czech Koruna,Czech Republic,25.6573
2024-07-19,HUF,Hungarian Forint,Hungary,402.0319
2024-07-19,RON,Romanian Leu,Romania,5.0733
2024-07-19,HRK,Croatian Kuna,Croatia,7.7193
2024-07-19,CHF,Swiss Franc,Switzerland,0.926
2024-07-19,GBP,British Pound,United Kingdom,0.8732
2024-07-19,USD,US Dollar,United States,1.0774
2024-07-22,EUR,Euro,Eurozone,1.0205
2024-07-22,SEK,Swedish Krona,Sweden,11.4042
2024-07-22,NOK,Norwegian Krone,Norway,11.7721
2024-07-22,DKK,Danish Krone,Denmark,7.5299
2024-07-22,PLN,Polish Zloty,Poland,4.2364
2024-07-22,CZK,Czech Koruna,Czech Republic,25.248
2024-07-22,HUF,Hungarian Forint,Hungary,404.9431
2024-07-22,RON,Romanian Leu,Romania,5.1004
2024-07-22,HRK,Croatian Kuna,Croatia,7.3236
2024-07-22,CHF,Swiss Franc,Switzerland,0.9211
2024-07-22,GBP,British Pound,United Kingdom,0.841
2024-07-22,USD,US Dollar,United States,1.0946
2024-07-23,EUR,Euro,Eurozone,1.0191
2024-07-23,SEK,Swedish Krona,Sweden,11.0566
2024-07-23,NOK,Norwegian Krone,Norway,11.5841
2024-07-23,DKK,Danish Krone,Denmark,7.6125
2024-07-23,PLN,Polish Zloty,Poland,4.3803
2024-07-23,CZK,Czech Koruna,Czech Republic,25.2438
2024-07-23,HUF,Hungarian Forint,Hungary,395.6331
2024-07-23,RON,Romanian Leu,Romania,4.9725
2024-07-23,HRK,Croatian Kuna,Croatia,7.4385
2024-07-23,CHF,Swiss Franc,Switzerland,0.9437
2024-07-23,GBP,British Pound,United Kingdom,0.8697
2024-07-23,USD,US Dollar,United States,1.1042
2024-07-24,EUR,Euro,Eurozone,1.0082
2024-07-24,SEK,Swedish Krona,Sweden,11.4263
2024-07-24,NOK,Norwegian Krone,Norway,11.3438
2024-07-24,DKK,Danish Krone,Denmark,7.4428
2024-07-24,PLN,Polish Zloty,Poland,4.1928
2024-07-24,CZK,Czech Koruna,Czech Republic,24.7973
2024-07-24,HUF,Hungarian Forint,Hungary,398.8468
2024-07-24,RON,Romanian Leu,Romania,5.1167
2024-07-24,HRK,Croatian Kuna,Croatia,7.3489
2024-07-24,CHF,Swiss Franc,Switzerland,0.9344
2024-07-24,GBP,British Pound,United Kingdom,0.8755
2024-07-24,USD,US Dollar,United States,1.0608
2024-07-25,EUR,Euro,Eurozone,1.0033
2024-07-25,SEK,Swedish Krona,Sweden,11.4073
2024-07-25,NOK,Norwegian Krone,Norway,11.6606
2024-07-25,DKK,Danish Krone,Denmark,7.3204
2024-07-25,PLN,Polish Zloty,Poland,4.2825
2024-07-25,CZK,Czech Koruna,Czech Republic,25.6088
2024-07-25,HUF,Hungarian Forint,Hungary,394.7803
2024-07-25,RON,Romanian Leu,Romania,4.8225
2024-07-25,HRK,Croatian Kuna,Croatia,7.6479
2024-07-25,CHF,Swiss Franc,Switzerland,0.9138
2024-07-25,GBP,British Pound,United Kingdom,0.8727
2024-07-25,USD,US Dollar,United States,1.0607
2024-07-26,EUR,Euro,Eurozone,1.0275
2024-07-26,SEK,Swedish Krona,Sweden,11.1609
2024-07-26,NOK,Norwegian Krone,Norway,11.4598
2024-07-26,DKK,Danish Krone,Denmark,7.3028
2024-07-26,PLN,Polish Zloty,Poland,4.2696
2024-07-26,CZK,Czech Koruna,Czech Republic,25.749
2024-07-26,HUF,Hungarian Forint,Hungary,405.2185
2024-07-26,RON,Romanian Leu,Romania,4.9307
2024-07-26,HRK,Croatian Kuna,Croatia,7.5068
2024-07-26,CHF,Swiss Franc,Switzerland,0.9525
2024-07-26,GBP,British Pound,United Kingdom,0.8799
2024-07-26,USD,US Dollar,United States,1.086
2024-07-29,EUR,Euro,Eurozone,0.9935
2024-07-29,SEK,Swedish Krona,Sweden,11.191
2024-07-29,NOK,Norwegian Krone,Norway,11.7159
2024-07-29,DKK,Danish Krone,Denmark,7.2376
2024-07-29,PLN,Polish Zloty,Poland,4.351
2024-07-29,CZK,Czech Koruna,Czech Republic,24.9617
2024-07-29,HUF,Hungarian Forint,Hungary,400.446
2024-07-29,RON,Romanian Leu,Romania,4.8486
2024-07-29,HRK,Croatian Kuna,Croatia,7.5698
2024-07-29,CHF,Swiss Franc,Switzerland,0.9389
2024-07-29,GBP,British Pound,United Kingdom,0.8673
2024-07-29,USD,US Dollar,United States,1.0518
2024-07-30,EUR,Euro,Eurozone,1.0048
2024-07-30,SEK,Swedish Krona,Sweden,11.2915
2024-07-30,NOK,Norwegian Krone,Norway,11.6221
2024-07-30,DKK,Danish Krone,Denmark,7.5063
2024-07-30,PLN,Polish Zloty,Poland,4.3657
2024-07-30,CZK,Czech Koruna,Czech Republic,25.6408
2024-07-30,HUF,Hungarian Forint,Hungary,388.0655
2024-07-30,RON,Romanian Leu,Romania,5.0669
2024-07-30,HRK,Croatian Kuna,Croatia,7.5292
2024-07-30,CHF,Swiss Franc,Switzerland,0.9161
2024-07-30,GBP,British Pound,United Kingdom,0.8372
2024-07-30,USD,US Dollar,United States,1.0693
2024-07-31,EUR,Euro,Eurozone,1.0171
2024-07-31,SEK,Swedish Krona,Sweden,11.3902
2024-07-31,NOK,Norwegian Krone,Norway,11.7805
2024-07-31,DKK,Danish Krone,Denmark,7.4677
2024-07-31,PLN,Polish Zloty,Poland,4.3045
2024-07-31,CZK,Czech Koruna,Czech Republic,24.6474
2024-07-31,HUF,Hungarian Forint,Hungary,389.4436
2024-07-31,RON,Romanian Leu,Romania,4.9503
2024-07-31,HRK,Croatian Kuna,Croatia,7.3441
2024-07-31,CHF,Swiss Franc,Switzerland,0.9242
2024-07-31,GBP,British Pound,United Kingdom,0.8651
2024-07-31,USD,US Dollar,United States,1.0953
2024-08-01,EUR,Euro,Eurozone,1.0299
2024-08-01,SEK,Swedish Krona,Sweden,11.5424
2024-08-01,NOK,Norwegian Krone,Norway,11.6791
2024-08-01,DKK,Danish Krone,Denmark,7.4248
2024-08-01,PLN,Polish Zloty,Poland,4.3553
2024-08-01,CZK,Czech Koruna,Czech Republic,25.6116
2024-08-01,HUF,Hungarian Forint,Hungary,384.4889
2024-08-01,RON,Romanian Leu,Romania,4.9431
2024-08-01,HRK,Croatian Kuna,Croatia,7.6835
2024-08-01,CHF,Swiss Franc,Switzerland,0.9334
2024-08-01,GBP,British Pound,United Kingdom,0.8637
2024-08-01,USD,US Dollar,United States,1.0857
2024-08-02,EUR,Euro,Eurozone,0.9811
2024-08-02,SEK,Swedish Krona,Sweden,11.157
2024-08-02,NOK,Norwegian Krone,Norway,11.465
2024-08-02,DKK,Danish Krone,Denmark,7.2479
2024-08-02,PLN,Polish Zloty,Poland,4.1967
2024-08-02,CZK,Czech Koruna,Czech Republic,25.6811
2024-08-02,HUF,Hungarian Forint,Hungary,388.1422
2024-08-02,RON,Romanian Leu,Romania,4.9754
2024-08-02,HRK,Croatian Kuna,Croatia,7.4391
2024-08-02,CHF,Swiss Franc,Switzerland,0.9649
2024-08-02,GBP,British Pound,United Kingdom,0.8476
2024-08-02,USD,US Dollar,United States,1.0754
2024-08-05,EUR,Euro,Eurozone,1.0224
2024-08-05,SEK,Swedish Krona,Sweden,11.4808
2024-08-05,NOK,Norwegian Krone,Norway,11.3619
2024-08-05,DKK,Danish Krone,Denmark,7.5955
2024-08-05,PLN,Polish Zloty,Poland,4.3092
2024-08-05,CZK,Czech Koruna,Czech Republic,25.1543
2024-08-05,HUF,Hungarian Forint,Hungary,384.8465
2024-08-05,RON,Romanian Leu,Romania,4.8449
2024-08-05,HRK,Croatian Kuna,Croatia,7.633
2024-08-05,CHF,Swiss Franc,Switzerland,0.9398
2024-08-05,GBP,British Pound,United Kingdom,0.8567
2024-08-05,USD,US Dollar,United States,1.0949
2024-08-06,EUR,Euro,Eurozone,1.0159
2024-08-06,SEK,Swedish Krona,Sweden,11.0198
2024-08-06,NOK,Norwegian Krone,Norway,11.6566
2024-08-06,DKK,Danish Krone,Denmark,7.2968
2024-08-06,PLN,Polish Zloty,Poland,4.3852
2024-08-06,CZK,Czech Koruna,Czech Republic,25.4171
2024-08-06,HUF,Hungarian Forint,Hungary,404.2807
2024-08-06,RON,Romanian Leu,Romania,4.8415
2024-08-06,HRK,Croatian Kuna,Croatia,7.3299
2024-08-06,CHF,Swiss Franc,Switzerland,0.9277
2024-08-06,GBP,British Pound,United Kingdom,0.8477
2024-08-06,USD,US Dollar,United States,1.0636
2024-08-07,EUR,Euro,Eurozone,1.0244
2024-08-07,SEK,Swedish Krona,Sweden,11.0809
2024-08-07,NOK,Norwegian Krone,Norway,11.4216
2024-08-07,DKK,Danish Krone,Denmark,7.5761
2024-08-07,PLN,Polish Zloty,Poland,4.307
2024-08-07,CZK,Czech Koruna,Czech Republic,25.5981
2024-08-07,HUF,Hungarian Forint,Hungary,383.2383
2024-08-07,RON,Romanian Leu,Romania,4.9663
2024-08-07,HRK,Croatian Kuna,Croatia,7.3193
2024-08-07,CHF,Swiss Franc,Switzerland,0.9153
2024-08-07,GBP,British Pound,United Kingdom,0.881
2024-08-07,USD,US Dollar,United States,1.0566
2024-08-08,EUR,Euro,Eurozone,1.0019
2024-08-08,SEK,Swedish Krona,Sweden,11.19
2024-08-08,NOK,Norwegian Krone,Norway,11.4739
2024-08-08,DKK,Danish Krone,Denmark,7.639
2024-08-08,PLN,Polish Zloty,Poland,4.1961
2024-08-08,CZK,Czech Koruna,Czech Republic,25.4275
2024-08-08,HUF,Hungarian Forint,Hungary,404.4407
2024-08-08,RON,Romanian Leu,Romania,4.9879
2024-08-08,HRK,Croatian Kuna,Croatia,7.7274
2024-08-08,CHF,Swiss Franc,Switzerland,0.9147
2024-08-08,GBP,British Pound,United Kingdom,0.8558
2024-08-08,USD,US Dollar,United States,1.0645
2024-08-09,EUR,Euro,Eurozone,1.0138
2024-08-09,SEK,Swedish Krona,Sweden,11.5749
2024-08-09,NOK,Norwegian Krone,Norway,11.4108
2024-08-09,DKK,Danish Krone,Denmark,7.529
2024-08-09,PLN,Polish Zloty,Poland,4.2417
2024-08-09,CZK,Czech Koruna,Czech Republic,25.2787
2024-08-09,HUF,Hungarian Forint,Hungary,392.6484
2024-08-09,RON,Romanian Leu,Romania,5.1108
2024-08-09,HRK,Croatian Kuna,Croatia,7.579
2024-08-09,CHF,Swiss Franc,Switzerland,0.9315
2024-08-09,GBP,British Pound,United Kingdom,0.8401
2024-08-09,USD,US Dollar,United States,1.0574
2024-08-12,EUR,Euro,Eurozone,0.9835
2024-08-12,SEK,Swedish Krona,Sweden,11.0819
2024-08-12,NOK,Norwegian Krone,Norway,11.8236
2024-08-12,DKK,Danish Krone,Denmark,7.4874
2024-08-12,PLN,Polish Zloty,Poland,4.3261
2024-08-12,CZK,Czech Koruna,Czech Republic,24.598
2024-08-12,HUF,Hungarian Forint,Hungary,402.0029
2024-08-12,RON,Romanian Leu,Romania,5.0364
2024-08-12,HRK,Croatian Kuna,Croatia,7.3347
2024-08-12,CHF,Swiss Franc,Switzerland,0.9517
2024-08-12,GBP,British Pound,United Kingdom,0.8622
2024-08-12,USD,US Dollar,United States,1.0529
2024-08-13,EUR,Euro,Eurozone,0.9975
2024-08-13,SEK,Swedish Krona,Sweden,11.2397
2024-08-13,NOK,Norwegian Krone,Norway,11.3478
2024-08-13,DKK,Danish Krone,Denmark,7.6595
2024-08-13,PLN,Polish Zloty,Poland,4.4107
2024-08-13,CZK,Czech Koruna,Czech Republic,25.4354
2024-08-13,HUF,Hungarian Forint,Hungary,392.6098
2024-08-13,RON,Romanian Leu,Romania,4.9437
2024-08-13,HRK,Croatian Kuna,Croatia,7.5982
2024-08-13,CHF,Swiss Franc,Switzerland,0.9426
2024-08-13,GBP,British Pound,United Kingdom,0.8374
2024-08-13,USD,US Dollar,United States,1.0808
2024-08-14,EUR,Euro,Eurozone,1.0184
2024-08-14,SEK,Swedish Krona,Sweden,11.2225
2024-08-14,NOK,Norwegian Krone,Norway,11.2687
2024-08-14,DKK,Danish Krone,Denmark,7.5881
2024-08-14,PLN,Polish Zloty,Poland,4.2426
2024-08-14,CZK,Czech Koruna,Czech Republic,24.8153
2024-08-14,HUF,Hungarian Forint,Hungary,385.5837
2024-08-14,RON,Romanian Leu,Romania,4.9194
2024-08-14,HRK,Croatian Kuna,Croatia,7.646
2024-08-14,CHF,Swiss Franc,Switzerland,0.9411
2024-08-14,GBP,British Pound,United Kingdom,0.8448
2024-08-14,USD,US Dollar,United States,1.1045
2024-08-15,EUR,Euro,Eurozone,1.0228
2024-08-15,SEK,Swedish Krona,Sweden,11.5001
2024-08-15,NOK,Norwegian Krone,Norway,11.3985
2024-08-15,DKK,Danish Krone,Denmark,7.4382
2024-08-15,PLN,Polish Zloty,Poland,4.4457
2024-08-15,CZK,Czech Koruna,Czech Republic,25.591
2024-08-15,HUF,Hungarian Forint,Hungary,382.3364
2024-08-15,RON,Romanian Leu,Romania,4.8403
2024-08-15,HRK,Croatian Kuna,Croatia,7.5137
2024-08-15,CHF,Swiss Franc,Switzerland,0.9631
2024-08-15,GBP,British Pound,United Kingdom,0.862
2024-08-15,USD,US Dollar,United States,1.0799
2024-08-16,EUR,Euro,Eurozone,0.9763
2024-08-16,SEK,Swedish Krona,Sweden,11.3558
2024-08-16,NOK,Norwegian Krone,Norway,11.8038
2024-08-16,DKK,Danish Krone,Denmark,7.4065
2024-08-16,PLN,Polish Zloty,Poland,4.3914
2024-08-16,CZK,Czech Koruna,Czech Republic,25.8817
2024-08-16,HUF,Hungarian Forint,Hungary,386.5059
2024-08-16,RON,Romanian Leu,Romania,4.977
2024-08-16,HRK,Croatian Kuna,Croatia,7.4338
2024-08-16,CHF,Swiss Franc,Switzerland,0.9565
2024-08-16,GBP,British Pound,United Kingdom,0.864
2024-08-16,USD,US Dollar,United States,1.0887
2024-08-19,EUR,Euro,Eurozone,1.0179
2024-08-19,SEK,Swedish Krona,Sweden,11.1798
2024-08-19,NOK,Norwegian Krone,Norway,11.8684
2024-08-19,DKK,Danish Krone,Denmark,7.4748
2024-08-19,PLN,Polish Zloty,Poland,4.2313
2024-08-19,CZK,Czech Koruna,Czech Republic,25.476
2024-08-19,HUF,Hungarian Forint,Hungary,400.4239
2024-08-19,RON,Romanian Leu,Romania,4.9154
2024-08-19,HRK,Croatian Kuna,Croatia,7.6914
2024-08-19,CHF,Swiss Franc,Switzerland,0.9629
2024-08-19,GBP,British Pound,United Kingdom,0.8485
2024-08-19,USD,US Dollar,United States,1.1113
2024-08-20,EUR,Euro,Eurozone,0.9784
2024-08-20,SEK,Swedish Krona,Sweden,11.0489
2024-08-20,NOK,Norwegian Krone,Norway,11.3606
2024-08-20,DKK,Danish Krone,Denmark,7.6363
2024-08-20,PLN,Polish Zloty,Poland,4.36
2024-08-20,CZK,Czech Koruna,Czech Republic,24.6544
2024-08-20,HUF,Hungarian Forint,Hungary,392.091
2024-08-20,RON,Romanian Leu,Romania,5.0044
2024-08-20,HRK,Croatian Kuna,Croatia,7.3418
2024-08-20,CHF,Swiss Franc,Switzerland,0.9616
2024-08-20,GBP,British Pound,United Kingdom,0.8757
2024-08-20,USD,US Dollar,United States,1.0803
2024-08-21,EUR,Euro,Eurozone,1.028
2024-08-21,SEK,Swedish Krona,Sweden,11.1945
2024-08-21,NOK,Norwegian Krone,Norway,11.9164
2024-08-21,DKK,Danish Krone,Denmark,7.5352
2024-08-21,PLN,Polish Zloty,Poland,4.3549
2024-08-21,CZK,Czech Koruna,Czech Republic,24.6753
2024-08-21,HUF,Hungarian Forint,Hungary,402.5173
2024-08-21,RON,Romanian Leu,Romania,4.9484
2024-08-21,HRK,Croatian Kuna,Croatia,7.3774
2024-08-21,CHF,Swiss Franc,Switzerland,0.9125
2024-08-21,GBP,British Pound,United Kingdom,0.8631
2024-08-21,USD,US Dollar,United States,1.0818
2024-08-22,EUR,Euro,Eurozone,1.0132
2024-08-22,SEK,Swedish Krona,Sweden,11.5134
2024-08-22,NOK,Norwegian Krone,Norway,11.2878
2024-08-22,DKK,Danish Krone,Denmark,7.5636
2024-08-22,PLN,Polish Zloty,Poland,4.239
2024-08-22,CZK,Czech Koruna,Czech Republic,25.7211
2024-08-22,HUF,Hungarian Forint,Hungary,401.0331
2024-08-22,RON,Romanian Leu,Romania,4.9822
2024-08-22,HRK,Croatian Kuna,Croatia,7.625
2024-08-22,CHF,Swiss Franc,Switzerland,0.9295
2024-08-22,GBP,British Pound,United Kingdom,0.8585
2024-08-22,USD,US Dollar,United States,1.1008
2024-08-23,EUR,Euro,Eurozone,0.9976
2024-08-23,SEK,Swedish Krona,Sweden,11.154
2024-08-23,NOK,Norwegian Krone,Norway,11.576
2024-08-23,DKK,Danish Krone,Denmark,7.6069
2024-08-23,PLN,Polish Zloty,Poland,4.2773
2024-08-23,CZK,Czech Koruna,Czech Republic,24.6871
2024-08-23,HUF,Hungarian Forint,Hungary,398.5057
2024-08-23,RON,Romanian Leu,Romania,5.0672
2024-08-23,HRK,Croatian Kuna,Croatia,7.3496
2024-08-23,CHF,Swiss Franc,Switzerland,0.9253
2024-08-23,GBP,British Pound,United Kingdom,0.8415
2024-08-23,USD,US Dollar,United States,1.0701
2024-08-26,EUR,Euro,Eurozone,0.997
2024-08-26,SEK,Swedish Krona,Sweden,11.418
2024-08-26,NOK,Norwegian Krone,Norway,11.685
2024-08-26,DKK,Danish Krone,Denmark,7.5141
2024-08-26,PLN,Polish Zloty,Poland,4.2817
2024-08-26,CZK,Czech Koruna,Czech Republic,25.6959
2024-08-26,HUF,Hungarian Forint,Hungary,392.8221
2024-08-26,RON,Romanian Leu,Romania,5.1129
2024-08-26,HRK,Croatian Kuna,Croatia,7.5906
2024-08-26,CHF,Swiss Franc,Switzerland,0.9189
2024-08-26,GBP,British Pound,United Kingdom,0.8691
2024-08-26,USD,US Dollar,United States,1.0687
2024-08-27,EUR,Euro,Eurozone,1.0112
2024-08-27,SEK,Swedish Krona,Sweden,10.9595
2024-08-27,NOK,Norwegian Krone,Norway,11.3541
2024-08-27,DKK,Danish Krone,Denmark,7.6192
2024-08-27,PLN,Polish Zloty,Poland,4.2493
2024-08-27,CZK,Czech Koruna,Czech Republic,25.6892
2024-08-27,HUF,Hungarian Forint,Hungary,388.2887
2024-08-27,RON,Romanian Leu,Romania,5.0126
2024-08-27,HRK,Croatian Kuna,Croatia,7.6177
2024-08-27,CHF,Swiss Franc,Switzerland,0.9407
2024-08-27,GBP,British Pound,United Kingdom,0.85
2024-08-27,USD,US Dollar,United States,1.0614
2024-08-28,EUR,Euro,Eurozone,0.972
2024-08-28,SEK,Swedish Krona,Sweden,11.1177
2024-08-28,NOK,Norwegian Krone,Norway,11.6864
2024-08-28,DKK,Danish Krone,Denmark,7.6562
2024-08-28,PLN,Polish Zloty,Poland,4.4162
2024-08-28,CZK,Czech Koruna,Czech Republic,25.582
2024-08-28,HUF,Hungarian Forint,Hungary,400.3102
2024-08-28,RON,Romanian Leu,Romania,5.0192
2024-08-28,HRK,Croatian Kuna,Croatia,7.4217
2024-08-28,CHF,Swiss Franc,Switzerland,0.963
2024-08-28,GBP,British Pound,United Kingdom,0.8688
2024-08-28,USD,US Dollar,United States,1.0839
2024-08-29,EUR,Euro,Eurozone,0.9767
2024-08-29,SEK,Swedish Krona,Sweden,11.2143
2024-08-29,NOK,Norwegian Krone,Norway,11.5525
2024-08-29,DKK,Danish Krone,Denmark,7.6232
2024-08-29,PLN,Polish Zloty,Poland,4.3321
2024-08-29,CZK,Czech Koruna,Czech Republic,24.9993
2024-08-29,HUF,Hungarian Forint,Hungary,404.7573
2024-08-29,RON,Romanian Leu,Romania,4.8539
2024-08-29,HRK,Croatian Kuna,Croatia,7.495
2024-08-29,CHF,Swiss Franc,Switzerland,0.9142
2024-08-29,GBP,British Pound,United Kingdom,0.8724
2024-08-29,USD,US Dollar,United States,1.1071
2024-08-30,EUR,Euro,Eurozone,0.9868
2024-08-30,SEK,Swedish Krona,Sweden,11.4919
2024-08-30,NOK,Norwegian Krone,Norway,11.4356
2024-08-30,DKK,Danish Krone,Denmark,7.6439
2024-08-30,PLN,Polish Zloty,Poland,4.3858
2024-08-30,CZK,Czech Koruna,Czech Republic,25.6407
2024-08-30,HUF,Hungarian Forint,Hungary,382.1201
2024-08-30,RON,Romanian Leu,Romania,5.108
2024-08-30,HRK,Croatian Kuna,Croatia,7.6324
2024-08-30,CHF,Swiss Franc,Switzerland,0.929
2024-08-30,GBP,British Pound,United Kingdom,0.877
2024-08-30,USD,US Dollar,United States,1.0658
2024-09-02,EUR,Euro,Eurozone,1.0224
2024-09-02,SEK,Swedish Krona,Sweden,10.9885
2024-09-02,NOK,Norwegian Krone,Norway,11.7215
2024-09-02,DKK,Danish Krone,Denmark,7.4782
2024-09-02,PLN,Polish Zloty,Poland,4.2154
2024-09-02,CZK,Czech Koruna,Czech Republic,24.7901
2024-09-02,HUF,Hungarian Forint,Hungary,381.9879
2024-09-02,RON,Romanian Leu,Romania,4.9607
2024-09-02,HRK,Croatian Kuna,Croatia,7.4402
2024-09-02,CHF,Swiss Franc,Switzerland,0.9455
2024-09-02,GBP,British Pound,United Kingdom,0.8495
2024-09-02,USD,US Dollar,United States,1.067
2024-09-03,EUR,Euro,Eurozone,1.0146
2024-09-03,SEK,Swedish Krona,Sweden,10.945
2024-09-03,NOK,Norwegian Krone,Norway,11.8599
2024-09-03,DKK,Danish Krone,Denmark,7.6177
2024-09-03,PLN,Polish Zloty,Poland,4.3635
2024-09-03,CZK,Czech Koruna,Czech Republic,25.3208
2024-09-03,HUF,Hungarian Forint,Hungary,402.7623
2024-09-03,RON,Romanian Leu,Romania,4.8762
2024-09-03,HRK,Croatian Kuna,Croatia,7.3398
2024-09-03,CHF,Swiss Franc,Switzerland,0.9253
2024-09-03,GBP,British Pound,United Kingdom,0.8752
2024-09-03,USD,US Dollar,United States,1.0498
2024-09-04,EUR,Euro,Eurozone,1.005
2024-09-04,SEK,Swedish Krona,Sweden,11.5844
2024-09-04,NOK,Norwegian Krone,Norway,11.8271
2024-09-04,DKK,Danish Krone,Denmark,7.4696
2024-09-04,PLN,Polish Zloty,Poland,4.2069
2024-09-04,CZK,Czech Koruna,Czech Republic,25.6806
2024-09-04,HUF,Hungarian Forint,Hungary,395.8369
2024-09-04,RON,Romanian Leu,Romania,4.8552
2024-09-04,HRK,Croatian Kuna,Croatia,7.3465
2024-09-04,CHF,Swiss Franc,Switzerland,0.9631
2024-09-04,GBP,British Pound,United Kingdom,0.8687
2024-09-04,USD,US Dollar,United States,1.1013
2024-09-05,EUR,Euro,Eurozone,1.0227
2024-09-05,SEK,Swedish Krona,Sweden,11.2984
2024-09-05,NOK,Norwegian Krone,Norway,11.5921
2024-09-05,DKK,Danish Krone,Denmark,7.4289
2024-09-05,PLN,Polish Zloty,Poland,4.2726
2024-09-05,CZK,Czech Koruna,Czech Republic,25.0812
2024-09-05,HUF,Hungarian Forint,Hungary,399.9663
2024-09-05,RON,Romanian Leu,Romania,5.0004
2024-09-05,HRK,Croatian Kuna,Croatia,7.7073
2024-09-05,CHF,Swiss Franc,Switzerland,0.9368
2024-09-05,GBP,British Pound,United Kingdom,0.8655
2024-09-05,USD,US Dollar,United States,1.0885
2024-09-06,EUR,Euro,Eurozone,1.0055
2024-09-06,SEK,Swedish Krona,Sweden,11.3868
2024-09-06,NOK,Norwegian Krone,Norway,11.3976
2024-09-06,DKK,Danish Krone,Denmark,7.4655
2024-09-06,PLN,Polish Zloty,Poland,4.2174
2024-09-06,CZK,Czech Koruna,Czech Republic,25.0055
2024-09-06,HUF,Hungarian Forint,Hungary,393.2088
2024-09-06,RON,Romanian Leu,Romania,5.0154
2024-09-06,HRK,Croatian Kuna,Croatia,7.7335
2024-09-06,CHF,Swiss Franc,Switzerland,0.9457
2024-09-06,GBP,British Pound,United Kingdom,0.8726
2024-09-06,USD,US Dollar,United States,1.0804
2024-09-09,EUR,Euro,Eurozone,1.008
2024-09-09,SEK,Swedish Krona,Sweden,10.9604
2024-09-09,NOK,Norwegian Krone,Norway,11.4094
2024-09-09,DKK,Danish Krone,Denmark,7.3982
2024-09-09,PLN,Polish Zloty,Poland,4.3129
2024-09-09,CZK,Czech Koruna,Czech Republic,24.4936
2024-09-09,HUF,Hungarian Forint,Hungary,385.001
2024-09-09,RON,Romanian Leu,Romania,4.9034
2024-09-09,HRK,Croatian Kuna,Croatia,7.743
2024-09-09,CHF,Swiss Franc,Switzerland,0.9305
2024-09-09,GBP,British Pound,United Kingdom,0.8591
2024-09-09,USD,US Dollar,United States,1.0603
2024-09-10,EUR,Euro,Eurozone,1.0066
2024-09-10,SEK,Swedish Krona,Sweden,11.102
2024-09-10,NOK,Norwegian Krone,Norway,11.3764
2024-09-10,DKK,Danish Krone,Denmark,7.4674
2024-09-10,PLN,Polish Zloty,Poland,4.1918
2024-09-10,CZK,Czech Koruna,Czech Republic,24.4362
2024-09-10,HUF,Hungarian Forint,Hungary,386.8672
2024-09-10,RON,Romanian Leu,Romania,4.8319
2024-09-10,HRK,Croatian Kuna,Croatia,7.3529
2024-09-10,CHF,Swiss Franc,Switzerland,0.9309
2024-09-10,GBP,British Pound,United Kingdom,0.8756
2024-09-10,USD,US Dollar,United States,1.0847
2024-09-11,EUR,Euro,Eurozone,1.0008
2024-09-11,SEK,Swedish Krona,Sweden,11.1106
2024-09-11,NOK,Norwegian Krone,Norway,11.88
2024-09-11,DKK,Danish Krone,Denmark,7.4139
2024-09-11,PLN,Polish Zloty,Poland,4.213
2024-09-11,CZK,Czech Koruna,Czech Republic,25.3569
2024-09-11,HUF,Hungarian Forint,Hungary,384.3827
2024-09-11,RON,Romanian Leu,Romania,4.9238
2024-09-11,HRK,Croatian Kuna,Croatia,7.5333
2024-09-11,CHF,Swiss Franc,Switzerland,0.9611
2024-09-11,GBP,British Pound,United Kingdom,0.8597
2024-09-11,USD,US Dollar,United States,1.0931
2024-09-12,EUR,Euro,Eurozone,1.0296
2024-09-12,SEK,Swedish Krona,Sweden,11.0013
2024-09-12,NOK,Norwegian Krone,Norway,11.4235
2024-09-12,DKK,Danish Krone,Denmark,7.4128
2024-09-12,PLN,Polish Zloty,Poland,4.2997
2024-09-12,CZK,Czech Koruna,Czech Republic,25.0456
2024-09-12,HUF,Hungarian Forint,Hungary,403.1237
2024-09-12,RON,Romanian Leu,Romania,5.0338
2024-09-12,HRK,Croatian Kuna,Croatia,7.5788
2024-09-12,CHF,Swiss Franc,Switzerland,0.9292
2024-09-12,GBP,British Pound,United Kingdom,0.8767
2024-09-12,USD,US Dollar,United States,1.1095
2024-09-13,EUR,Euro,Eurozone,1.0193
2024-09-13,SEK,Swedish Krona,Sweden,10.9136
2024-09-13,NOK,Norwegian Krone,Norway,11.6748
2024-09-13,DKK,Danish Krone,Denmark,7.2591
2024-09-13,PLN,Polish Zloty,Poland,4.2572
2024-09-13,CZK,Czech Koruna,Czech Republic,24.5145
2024-09-13,HUF,Hungarian Forint,Hungary,395.9506
2024-09-13,RON,Romanian Leu,Romania,5.0256
2024-09-13,HRK,Croatian Kuna,Croatia,7.3558
2024-09-13,CHF,Swiss Franc,Switzerland,0.9334
2024-09-13,GBP,British Pound,United Kingdom,0.8577
2024-09-13,USD,US Dollar,United States,1.0715
2024-09-16,EUR,Euro,Eurozone,0.9773
2024-09-16,SEK,Swedish Krona,Sweden,11.1953
