DateKey,Date,Year,Quarter,QuarterNumber,MonthNumber,MonthName,MonthYear,WeekNumber,Day,DayName,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter
20240712,2024-07-12,2024,Q3,3,7,July,Jul 2024,28,12,Friday,5,False,FY2024,FQ1
20240713,2024-07-13,2024,Q3,3,7,July,Jul 2024,28,13,Saturday,6,True,FY2024,FQ1
20240714,2024-07-14,2024,Q3,3,7,July,Jul 2024,28,14,Sunday,7,True,FY2024,FQ1
20240715,2024-07-15,2024,Q3,3,7,July,Jul 2024,29,15,Monday,1,False,FY2024,FQ1
20240716,2024-07-16,2024,Q3,3,7,July,Jul 2024,29,16,Tuesday,2,False,FY2024,FQ1
20240717,2024-07-17,2024,Q3,3,7,July,Jul 2024,29,17,Wednesday,3,False,FY2024,FQ1
20240718,2024-07-18,2024,Q3,3,7,July,Jul 2024,29,18,Thursday,4,False,FY2024,FQ1
20240719,2024-07-19,2024,Q3,3,7,July,Jul 2024,29,19,Friday,5,False,FY2024,FQ1
20240720,2024-07-20,2024,Q3,3,7,July,Jul 2024,29,20,Saturday,6,True,FY2024,FQ1
20240721,2024-07-21,2024,Q3,3,7,July,Jul 2024,29,21,Sunday,7,True,FY2024,FQ1
20240722,2024-07-22,2024,Q3,3,7,July,Jul 2024,30,22,Monday,1,False,FY2024,FQ1
20240723,2024-07-23,2024,Q3,3,7,July,Jul 2024,30,23,Tuesday,2,False,FY2024,FQ1
20240724,2024-07-24,2024,Q3,3,7,July,Jul 2024,30,24,Wednesday,3,False,FY2024,FQ1
20240725,2024-07-25,2024,Q3,3,7,July,Jul 2024,30,25,Thursday,4,False,FY2024,FQ1
20240726,2024-07-26,2024,Q3,3,7,July,Jul 2024,30,26,Friday,5,False,FY2024,FQ1
20240727,2024-07-27,2024,Q3,3,7,July,Jul 2024,30,27,Saturday,6,True,FY2024,FQ1
20240728,2024-07-28,2024,Q3,3,7,July,Jul 2024,30,28,Sunday,7,True,FY2024,FQ1
20240729,2024-07-29,2024,Q3,3,7,July,Jul 2024,31,29,Monday,1,False,FY2024,FQ1
20240730,2024-07-30,2024,Q3,3,7,July,Jul 2024,31,30,Tuesday,2,False,FY2024,FQ1
20240731,2024-07-31,2024,Q3,3,7,July,Jul 2024,31,31,Wednesday,3,False,FY2024,FQ1
20240801,2024-08-01,2024,Q3,3,8,August,Aug 2024,31,1,Thursday,4,False,FY2024,FQ1
20240802,2024-08-02,2024,Q3,3,8,August,Aug 2024,31,2,Friday,5,False,FY2024,FQ1
20240803,2024-08-03,2024,Q3,3,8,August,Aug 2024,31,3,Saturday,6,True,FY2024,FQ1
20240804,2024-08-04,2024,Q3,3,8,August,Aug 2024,31,4,Sunday,7,True,FY2024,FQ1
20240805,2024-08-05,2024,Q3,3,8,August,Aug 2024,32,5,Monday,1,False,FY2024,FQ1
20240806,2024-08-06,2024,Q3,3,8,August,Aug 2024,32,6,Tuesday,2,False,FY2024,FQ1
20240807,2024-08-07,2024,Q3,3,8,August,Aug 2024,32,7,Wednesday,3,False,FY2024,FQ1
20240808,2024-08-08,2024,Q3,3,8,August,Aug 2024,32,8,Thursday,4,False,FY2024,FQ1
20240809,2024-08-09,2024,Q3,3,8,August,Aug 2024,32,9,Friday,5,False,FY2024,FQ1
20240810,2024-08-10,2024,Q3,3,8,August,Aug 2024,32,10,Saturday,6,True,FY2024,FQ1
20240811,2024-08-11,2024,Q3,3,8,August,Aug 2024,32,11,Sunday,7,True,FY2024,FQ1
20240812,2024-08-12,2024,Q3,3,8,August,Aug 2024,33,12,Monday,1,False,FY2024,FQ1
20240813,2024-08-13,2024,Q3,3,8,August,Aug 2024,33,13,Tuesday,2,False,FY2024,FQ1
20240814,2024-08-14,2024,Q3,3,8,August,Aug 2024,33,14,Wednesday,3,False,FY2024,FQ1
20240815,2024-08-15,2024,Q3,3,8,August,Aug 2024,33,15,Thursday,4,False,FY2024,FQ1
20240816,2024-08-16,2024,Q3,3,8,August,Aug 2024,33,16,Friday,5,False,FY2024,FQ1
20240817,2024-08-17,2024,Q3,3,8,August,Aug 2024,33,17,Saturday,6,True,FY2024,FQ1
20240818,2024-08-18,2024,Q3,3,8,August,Aug 2024,33,18,Sunday,7,True,FY2024,FQ1
20240819,2024-08-19,2024,Q3,3,8,August,Aug 2024,34,19,Monday,1,False,FY2024,FQ1
20240820,2024-08-20,2024,Q3,3,8,August,Aug 2024,34,20,Tuesday,2,False,FY2024,FQ1
20240821,2024-08-21,2024,Q3,3,8,August,Aug 2024,34,21,Wednesday,3,False,FY2024,FQ1
20240822,2024-08-22,2024,Q3,3,8,August,Aug 2024,34,22,Thursday,4,False,FY2024,FQ1
20240823,2024-08-23,2024,Q3,3,8,August,Aug 2024,34,23,Friday,5,False,FY2024,FQ1
20240824,2024-08-24,2024,Q3,3,8,August,Aug 2024,34,24,Saturday,6,True,FY2024,FQ1
20240825,2024-08-25,2024,Q3,3,8,August,Aug 2024,34,25,Sunday,7,True,FY2024,FQ1
20240826,2024-08-26,2024,Q3,3,8,August,Aug 2024,35,26,Monday,1,False,FY2024,FQ1
20240827,2024-08-27,2024,Q3,3,8,August,Aug 2024,35,27,Tuesday,2,False,FY2024,FQ1
20240828,2024-08-28,2024,Q3,3,8,August,Aug 2024,35,28,Wednesday,3,False,FY2024,FQ1
20240829,2024-08-29,2024,Q3,3,8,August,Aug 2024,35,29,Thursday,4,False,FY2024,FQ1
20240830,2024-08-30,2024,Q3,3,8,August,Aug 2024,35,30,Friday,5,False,FY2024,FQ1
20240831,2024-08-31,2024,Q3,3,8,August,Aug 2024,35,31,Saturday,6,True,FY2024,FQ1
20240901,2024-09-01,2024,Q3,3,9,September,Sep 2024,35,1,Sunday,7,True,FY2024,FQ1
20240902,2024-09-02,2024,Q3,3,9,September,Sep 2024,36,2,Monday,1,False,FY2024,FQ1
20240903,2024-09-03,2024,Q3,3,9,September,Sep 2024,36,3,Tuesday,2,False,FY2024,FQ1
20240904,2024-09-04,2024,Q3,3,9,September,Sep 2024,36,4,Wednesday,3,False,FY2024,FQ1
20240905,2024-09-05,2024,Q3,3,9,September,Sep 2024,36,5,Thursday,4,False,FY2024,FQ1
20240906,2024-09-06,2024,Q3,3,9,September,Sep 2024,36,6,Friday,5,False,FY2024,FQ1
20240907,2024-09-07,2024,Q3,3,9,September,Sep 2024,36,7,Saturday,6,True,FY2024,FQ1
20240908,2024-09-08,2024,Q3,3,9,September,Sep 2024,36,8,Sunday,7,True,FY2024,FQ1
20240909,2024-09-09,2024,Q3,3,9,September,Sep 2024,37,9,Monday,1,False,FY2024,FQ1
20240910,2024-09-10,2024,Q3,3,9,September,Sep 2024,37,10,Tuesday,2,False,FY2024,FQ1
20240911,2024-09-11,2024,Q3,3,9,September,Sep 2024,37,11,Wednesday,3,False,FY2024,FQ1
20240912,2024-09-12,2024,Q3,3,9,September,Sep 2024,37,12,Thursday,4,False,FY2024,FQ1
20240913,2024-09-13,2024,Q3,3,9,September,Sep 2024,37,13,Friday,5,False,FY2024,FQ1
20240914,2024-09-14,2024,Q3,3,9,September,Sep 2024,37,14,Saturday,6,True,FY2024,FQ1
20240915,2024-09-15,2024,Q3,3,9,September,Sep 2024,37,15,Sunday,7,True,FY2024,FQ1
20240916,2024-09-16,2024,Q3,3,9,September,Sep 2024,38,16,Monday,1,False,FY2024,FQ1
20240917,2024-09-17,2024,Q3,3,9,September,Sep 2024,38,17,Tuesday,2,False,FY2024,FQ1
20240918,2024-09-18,2024,Q3,3,9,September,Sep 2024,38,18,Wednesday,3,False,FY2024,FQ1
20240919,2024-09-19,2024,Q3,3,9,September,Sep 2024,38,19,Thursday,4,False,FY2024,FQ1
20240920,2024-09-20,2024,Q3,3,9,September,Sep 2024,38,20,Friday,5,False,FY2024,FQ1
20240921,2024-09-21,2024,Q3,3,9,September,Sep 2024,38,21,Saturday,6,True,FY2024,FQ1
20240922,2024-09-22,2024,Q3,3,9,September,Sep 2024,38,22,Sunday,7,True,FY2024,FQ1
20240923,2024-09-23,2024,Q3,3,9,September,Sep 2024,39,23,Monday,1,False,FY2024,FQ1
20240924,2024-09-24,2024,Q3,3,9,September,Sep 2024,39,24,Tuesday,2,False,FY2024,FQ1
20240925,2024-09-25,2024,Q3,3,9,September,Sep 2024,39,25,Wednesday,3,False,FY2024,FQ1
20240926,2024-09-26,2024,Q3,3,9,September,Sep 2024,39,26,Thursday,4,False,FY2024,FQ1
20240927,2024-09-27,2024,Q3,3,9,September,Sep 2024,39,27,Friday,5,False,FY2024,FQ1
20240928,2024-09-28,2024,Q3,3,9,September,Sep 2024,39,28,Saturday,6,True,FY2024,FQ1
20240929,2024-09-29,2024,Q3,3,9,September,Sep 2024,39,29,Sunday,7,True,FY2024,FQ1
20240930,2024-09-30,2024,Q3,3,9,September,Sep 2024,40,30,Monday,1,False,FY2024,FQ1
20241001,2024-10-01,2024,Q4,4,10,October,Oct 2024,40,1,Tuesday,2,False,FY2024,FQ2
20241002,2024-10-02,2024,Q4,4,10,October,Oct 2024,40,2,Wednesday,3,False,FY2024,FQ2
20241003,2024-10-03,2024,Q4,4,10,October,Oct 2024,40,3,Thursday,4,False,FY2024,FQ2
20241004,2024-10-04,2024,Q4,4,10,October,Oct 2024,40,4,Friday,5,False,FY2024,FQ2
20241005,2024-10-05,2024,Q4,4,10,October,Oct 2024,40,5,Saturday,6,True,FY2024,FQ2
20241006,2024-10-06,2024,Q4,4,10,October,Oct 2024,40,6,Sunday,7,True,FY2024,FQ2
20241007,2024-10-07,2024,Q4,4,10,October,Oct 2024,41,7,Monday,1,False,FY2024,FQ2
20241008,2024-10-08,2024,Q4,4,10,October,Oct 2024,41,8,Tuesday,2,False,FY2024,FQ2
20241009,2024-10-09,2024,Q4,4,10,October,Oct 2024,41,9,Wednesday,3,False,FY2024,FQ2
20241010,2024-10-10,2024,Q4,4,10,October,Oct 2024,41,10,Thursday,4,False,FY2024,FQ2
20241011,2024-10-11,2024,Q4,4,10,October,Oct 2024,41,11,Friday,5,False,FY2024,FQ2
20241012,2024-10-12,2024,Q4,4,10,October,Oct 2024,41,12,Saturday,6,True,FY2024,FQ2
20241013,2024-10-13,2024,Q4,4,10,October,Oct 2024,41,13,Sunday,7,True,FY2024,FQ2
20241014,2024-10-14,2024,Q4,4,10,October,Oct 2024,42,14,Monday,1,False,FY2024,FQ2
20241015,2024-10-15,2024,Q4,4,10,October,Oct 2024,42,15,Tuesday,2,False,FY2024,FQ2
20241016,2024-10-16,2024,Q4,4,10,October,Oct 2024,42,16,Wednesday,3,False,FY2024,FQ2
20241017,2024-10-17,2024,Q4,4,10,October,Oct 2024,42,17,Thursday,4,False,FY2024,FQ2
20241018,2024-10-18,2024,Q4,4,10,October,Oct 2024,42,18,Friday,5,False,FY2024,FQ2
20241019,2024-10-19,2024,Q4,4,10,October,Oct 2024,42,19,Saturday,6,True,FY2024,FQ2
20241020,2024-10-20,2024,Q4,4,10,October,Oct 2024,42,20,Sunday,7,True,FY2024,FQ2
20241021,2024-10-21,2024,Q4,4,10,October,Oct 2024,43,21,Monday,1,False,FY2024,FQ2
20241022,2024-10-22,2024,Q4,4,10,October,Oct 2024,43,22,Tuesday,2,False,FY2024,FQ2
20241023,2024-10-23,2024,Q4,4,10,October,Oct 2024,43,23,Wednesday,3,False,FY2024,FQ2
20241024,2024-10-24,2024,Q4,4,10,October,Oct 2024,43,24,Thursday,4,False,FY2024,FQ2
20241025,2024-10-25,2024,Q4,4,10,October,Oct 2024,43,25,Friday,5,False,FY2024,FQ2
20241026,2024-10-26,2024,Q4,4,10,October,Oct 2024,43,26,Saturday,6,True,FY2024,FQ2
20241027,2024-10-27,2024,Q4,4,10,October,Oct 2024,43,27,Sunday,7,True,FY2024,FQ2
20241028,2024-10-28,2024,Q4,4,10,October,Oct 2024,44,28,Monday,1,False,FY2024,FQ2
20241029,2024-10-29,2024,Q4,4,10,October,Oct 2024,44,29,Tuesday,2,False,FY2024,FQ2
20241030,2024-10-30,2024,Q4,4,10,October,Oct 2024,44,30,Wednesday,3,False,FY2024,FQ2
20241031,2024-10-31,2024,Q4,4,10,October,Oct 2024,44,31,Thursday,4,False,FY2024,FQ2
20241101,2024-11-01,2024,Q4,4,11,November,Nov 2024,44,1,Friday,5,False,FY2024,FQ2
20241102,2024-11-02,2024,Q4,4,11,November,Nov 2024,44,2,Saturday,6,True,FY2024,FQ2
20241103,2024-11-03,2024,Q4,4,11,November,Nov 2024,44,3,Sunday,7,True,FY2024,FQ2
20241104,2024-11-04,2024,Q4,4,11,November,Nov 2024,45,4,Monday,1,False,FY2024,FQ2
20241105,2024-11-05,2024,Q4,4,11,November,Nov 2024,45,5,Tuesday,2,False,FY2024,FQ2
20241106,2024-11-06,2024,Q4,4,11,November,Nov 2024,45,6,Wednesday,3,False,FY2024,FQ2
20241107,2024-11-07,2024,Q4,4,11,November,Nov 2024,45,7,Thursday,4,False,FY2024,FQ2
20241108,2024-11-08,2024,Q4,4,11,November,Nov 2024,45,8,Friday,5,False,FY2024,FQ2
20241109,2024-11-09,2024,Q4,4,11,November,Nov 2024,45,9,Saturday,6,True,FY2024,FQ2
20241110,2024-11-10,2024,Q4,4,11,November,Nov 2024,45,10,Sunday,7,True,FY2024,FQ2
20241111,2024-11-11,2024,Q4,4,11,November,Nov 2024,46,11,Monday,1,False,FY2024,FQ2
20241112,2024-11-12,2024,Q4,4,11,November,Nov 2024,46,12,Tuesday,2,False,FY2024,FQ2
20241113,2024-11-13,2024,Q4,4,11,November,Nov 2024,46,13,Wednesday,3,False,FY2024,FQ2
20241114,2024-11-14,2024,Q4,4,11,November,Nov 2024,46,14,Thursday,4,False,FY2024,FQ2
20241115,2024-11-15,2024,Q4,4,11,November,Nov 2024,46,15,Friday,5,False,FY2024,FQ2
20241116,2024-11-16,2024,Q4,4,11,November,Nov 2024,46,16,Saturday,6,True,FY2024,FQ2
20241117,2024-11-17,2024,Q4,4,11,November,Nov 2024,46,17,Sunday,7,True,FY2024,FQ2
20241118,2024-11-18,2024,Q4,4,11,November,Nov 2024,47,18,Monday,1,False,FY2024,FQ2
20241119,2024-11-19,2024,Q4,4,11,November,Nov 2024,47,19,Tuesday,2,False,FY2024,FQ2
20241120,2024-11-20,2024,Q4,4,11,November,Nov 2024,47,20,Wednesday,3,False,FY2024,FQ2
20241121,2024-11-21,2024,Q4,4,11,November,Nov 2024,47,21,Thursday,4,False,FY2024,FQ2
20241122,2024-11-22,2024,Q4,4,11,November,Nov 2024,47,22,Friday,5,False,FY2024,FQ2
20241123,2024-11-23,2024,Q4,4,11,November,Nov 2024,47,23,Saturday,6,True,FY2024,FQ2
20241124,2024-11-24,2024,Q4,4,11,November,Nov 2024,47,24,Sunday,7,True,FY2024,FQ2
20241125,2024-11-25,2024,Q4,4,11,November,Nov 2024,48,25,Monday,1,False,FY2024,FQ2
20241126,2024-11-26,2024,Q4,4,11,November,Nov 2024,48,26,Tuesday,2,False,FY2024,FQ2
20241127,2024-11-27,2024,Q4,4,11,November,Nov 2024,48,27,Wednesday,3,False,FY2024,FQ2
20241128,2024-11-28,2024,Q4,4,11,November,Nov 2024,48,28,Thursday,4,False,FY2024,FQ2
20241129,2024-11-29,2024,Q4,4,11,November,Nov 2024,48,29,Friday,5,False,FY2024,FQ2
20241130,2024-11-30,2024,Q4,4,11,November,Nov 2024,48,30,Saturday,6,True,FY2024,FQ2
20241201,2024-12-01,2024,Q4,4,12,December,Dec 2024,48,1,Sunday,7,True,FY2024,FQ2
20241202,2024-12-02,2024,Q4,4,12,December,Dec 2024,49,2,Monday,1,False,FY2024,FQ2
20241203,2024-12-03,2024,Q4,4,12,December,Dec 2024,49,3,Tuesday,2,False,FY2024,FQ2
20241204,2024-12-04,2024,Q4,4,12,December,Dec 2024,49,4,Wednesday,3,False,FY2024,FQ2
20241205,2024-12-05,2024,Q4,4,12,December,Dec 2024,49,5,Thursday,4,False,FY2024,FQ2
20241206,2024-12-06,2024,Q4,4,12,December,Dec 2024,49,6,Friday,5,False,FY2024,FQ2
20241207,2024-12-07,2024,Q4,4,12,December,Dec 2024,49,7,Saturday,6,True,FY2024,FQ2
20241208,2024-12-08,2024,Q4,4,12,December,Dec 2024,49,8,Sunday,7,True,FY2024,FQ2
20241209,2024-12-09,2024,Q4,4,12,December,Dec 2024,50,9,Monday,1,False,FY2024,FQ2
20241210,2024-12-10,2024,Q4,4,12,December,Dec 2024,50,10,Tuesday,2,False,FY2024,FQ2
20241211,2024-12-11,2024,Q4,4,12,December,Dec 2024,50,11,Wednesday,3,False,FY2024,FQ2
20241212,2024-12-12,2024,Q4,4,12,December,Dec 2024,50,12,Thursday,4,False,FY2024,FQ2
20241213,2024-12-13,2024,Q4,4,12,December,Dec 2024,50,13,Friday,5,False,FY2024,FQ2
20241214,2024-12-14,2024,Q4,4,12,December,Dec 2024,50,14,Saturday,6,True,FY2024,FQ2
20241215,2024-12-15,2024,Q4,4,12,December,Dec 2024,50,15,Sunday,7,True,FY2024,FQ2
20241216,2024-12-16,2024,Q4,4,12,December,Dec 2024,51,16,Monday,1,False,FY2024,FQ2
20241217,2024-12-17,2024,Q4,4,12,December,Dec 2024,51,17,Tuesday,2,False,FY2024,FQ2
20241218,2024-12-18,2024,Q4,4,12,December,Dec 2024,51,18,Wednesday,3,False,FY2024,FQ2
20241219,2024-12-19,2024,Q4,4,12,December,Dec 2024,51,19,Thursday,4,False,FY2024,FQ2
20241220,2024-12-20,2024,Q4,4,12,December,Dec 2024,51,20,Friday,5,False,FY2024,FQ2
20241221,2024-12-21,2024,Q4,4,12,December,Dec 2024,51,21,Saturday,6,True,FY2024,FQ2
20241222,2024-12-22,2024,Q4,4,12,December,Dec 2024,51,22,Sunday,7,True,FY2024,FQ2
20241223,2024-12-23,2024,Q4,4,12,December,Dec 2024,52,23,Monday,1,False,FY2024,FQ2
20241224,2024-12-24,2024,Q4,4,12,December,Dec 2024,52,24,Tuesday,2,False,FY2024,FQ2
20241225,2024-12-25,2024,Q4,4,12,December,Dec 2024,52,25,Wednesday,3,False,FY2024,FQ2
20241226,2024-12-26,2024,Q4,4,12,December,Dec 2024,52,26,Thursday,4,False,FY2024,FQ2
20241227,2024-12-27,2024,Q4,4,12,December,Dec 2024,52,27,Friday,5,False,FY2024,FQ2
20241228,2024-12-28,2024,Q4,4,12,December,Dec 2024,52,28,Saturday,6,True,FY2024,FQ2
20241229,2024-12-29,2024,Q4,4,12,December,Dec 2024,52,29,Sunday,7,True,FY2024,FQ2
20241230,2024-12-30,2024,Q4,4,12,December,Dec 2024,1,30,Monday,1,False,FY2024,FQ2
20241231,2024-12-31,2024,Q4,4,12,December,Dec 2024,1,31,Tuesday,2,False,FY2024,FQ2
20250101,2025-01-01,2025,Q1,1,1,January,Jan 2025,1,1,Wednesday,3,False,FY2024,FQ3
20250102,2025-01-02,2025,Q1,1,1,January,Jan 2025,1,2,Thursday,4,False,FY2024,FQ3
20250103,2025-01-03,2025,Q1,1,1,January,Jan 2025,1,3,Friday,5,False,FY2024,FQ3
20250104,2025-01-04,2025,Q1,1,1,January,Jan 2025,1,4,Saturday,6,True,FY2024,FQ3
20250105,2025-01-05,2025,Q1,1,1,January,Jan 2025,1,5,Sunday,7,True,FY2024,FQ3
20250106,2025-01-06,2025,Q1,1,1,January,Jan 2025,2,6,Monday,1,False,FY2024,FQ3
20250107,2025-01-07,2025,Q1,1,1,January,Jan 2025,2,7,Tuesday,2,False,FY2024,FQ3
20250108,2025-01-08,2025,Q1,1,1,January,Jan 2025,2,8,Wednesday,3,False,FY2024,FQ3
20250109,2025-01-09,2025,Q1,1,1,January,Jan 2025,2,9,Thursday,4,False,FY2024,FQ3
20250110,2025-01-10,2025,Q1,1,1,January,Jan 2025,2,10,Friday,5,False,FY2024,FQ3
20250111,2025-01-11,2025,Q1,1,1,January,Jan 2025,2,11,Saturday,6,True,FY2024,FQ3
20250112,2025-01-12,2025,Q1,1,1,January,Jan 2025,2,12,Sunday,7,True,FY2024,FQ3
20250113,2025-01-13,2025,Q1,1,1,January,Jan 2025,3,13,Monday,1,False,FY2024,FQ3
20250114,2025-01-14,2025,Q1,1,1,January,Jan 2025,3,14,Tuesday,2,False,FY2024,FQ3
20250115,2025-01-15,2025,Q1,1,1,January,Jan 2025,3,15,Wednesday,3,False,FY2024,FQ3
20250116,2025-01-16,2025,Q1,1,1,January,Jan 2025,3,16,Thursday,4,False,FY2024,FQ3
20250117,2025-01-17,2025,Q1,1,1,January,Jan 2025,3,17,Friday,5,False,FY2024,FQ3
20250118,2025-01-18,2025,Q1,1,1,January,Jan 2025,3,18,Saturday,6,True,FY2024,FQ3
20250119,2025-01-19,2025,Q1,1,1,January,Jan 2025,3,19,Sunday,7,True,FY2024,FQ3
20250120,2025-01-20,2025,Q1,1,1,January,Jan 2025,4,20,Monday,1,False,FY2024,FQ3
20250121,2025-01-21,2025,Q1,1,1,January,Jan 2025,4,21,Tuesday,2,False,FY2024,FQ3
20250122,2025-01-22,2025,Q1,1,1,January,Jan 2025,4,22,Wednesday,3,False,FY2024,FQ3
20250123,2025-01-23,2025,Q1,1,1,January,Jan 2025,4,23,Thursday,4,False,FY2024,FQ3
20250124,2025-01-24,2025,Q1,1,1,January,Jan 2025,4,24,Friday,5,False,FY2024,FQ3
20250125,2025-01-25,2025,Q1,1,1,January,Jan 2025,4,25,Saturday,6,True,FY2024,FQ3
20250126,2025-01-26,2025,Q1,1,1,January,Jan 2025,4,26,Sunday,7,True,FY2024,FQ3
20250127,2025-01-27,2025,Q1,1,1,January,Jan 2025,5,27,Monday,1,False,FY2024,FQ3
20250128,2025-01-28,2025,Q1,1,1,January,Jan 2025,5,28,Tuesday,2,False,FY2024,FQ3
20250129,2025-01-29,2025,Q1,1,1,January,Jan 2025,5,29,Wednesday,3,False,FY2024,FQ3
20250130,2025-01-30,2025,Q1,1,1,January,Jan 2025,5,30,Thursday,4,False,FY2024,FQ3
20250131,2025-01-31,2025,Q1,1,1,January,Jan 2025,5,31,Friday,5,False,FY2024,FQ3
20250201,2025-02-01,2025,Q1,1,2,February,Feb 2025,5,1,Saturday,6,True,FY2024,FQ3
20250202,2025-02-02,2025,Q1,1,2,February,Feb 2025,5,2,Sunday,7,True,FY2024,FQ3
20250203,2025-02-03,2025,Q1,1,2,February,Feb 2025,6,3,Monday,1,False,FY2024,FQ3
20250204,2025-02-04,2025,Q1,1,2,February,Feb 2025,6,4,Tuesday,2,False,FY2024,FQ3
20250205,2025-02-05,2025,Q1,1,2,February,Feb 2025,6,5,Wednesday,3,False,FY2024,FQ3
20250206,2025-02-06,2025,Q1,1,2,February,Feb 2025,6,6,Thursday,4,False,FY2024,FQ3
20250207,2025-02-07,2025,Q1,1,2,February,Feb 2025,6,7,Friday,5,False,FY2024,FQ3
20250208,2025-02-08,2025,Q1,1,2,February,Feb 2025,6,8,Saturday,6,True,FY2024,FQ3
20250209,2025-02-09,2025,Q1,1,2,February,Feb 2025,6,9,Sunday,7,True,FY2024,FQ3
20250210,2025-02-10,2025,Q1,1,2,February,Feb 2025,7,10,Monday,1,False,FY2024,FQ3
20250211,2025-02-11,2025,Q1,1,2,February,Feb 2025,7,11,Tuesday,2,False,FY2024,FQ3
20250212,2025-02-12,2025,Q1,1,2,February,Feb 2025,7,12,Wednesday,3,False,FY2024,FQ3
20250213,2025-02-13,2025,Q1,1,2,February,Feb 2025,7,13,Thursday,4,False,FY2024,FQ3
20250214,2025-02-14,2025,Q1,1,2,February,Feb 2025,7,14,Friday,5,False,FY2024,FQ3
20250215,2025-02-15,2025,Q1,1,2,February,Feb 2025,7,15,Saturday,6,True,FY2024,FQ3
20250216,2025-02-16,2025,Q1,1,2,February,Feb 2025,7,16,Sunday,7,True,FY2024,FQ3
20250217,2025-02-17,2025,Q1,1,2,February,Feb 2025,8,17,Monday,1,False,FY2024,FQ3
20250218,2025-02-18,2025,Q1,1,2,February,Feb 2025,8,18,Tuesday,2,False,FY2024,FQ3
20250219,2025-02-19,2025,Q1,1,2,February,Feb 2025,8,19,Wednesday,3,False,FY2024,FQ3
20250220,2025-02-20,2025,Q1,1,2,February,Feb 2025,8,20,Thursday,4,False,FY2024,FQ3
20250221,2025-02-21,2025,Q1,1,2,February,Feb 2025,8,21,Friday,5,False,FY2024,FQ3
20250222,2025-02-22,2025,Q1,1,2,February,Feb 2025,8,22,Saturday,6,True,FY2024,FQ3
20250223,2025-02-23,2025,Q1,1,2,February,Feb 2025,8,23,Sunday,7,True,FY2024,FQ3
20250224,2025-02-24,2025,Q1,1,2,February,Feb 2025,9,24,Monday,1,False,FY2024,FQ3
20250225,2025-02-25,2025,Q1,1,2,February,Feb 2025,9,25,Tuesday,2,False,FY2024,FQ3
20250226,2025-02-26,2025,Q1,1,2,February,Feb 2025,9,26,Wednesday,3,False,FY2024,FQ3
20250227,2025-02-27,2025,Q1,1,2,February,Feb 2025,9,27,Thursday,4,False,FY2024,FQ3
20250228,2025-02-28,2025,Q1,1,2,February,Feb 2025,9,28,Friday,5,False,FY2024,FQ3
20250301,2025-03-01,2025,Q1,1,3,March,Mar 2025,9,1,Saturday,6,True,FY2024,FQ3
20250302,2025-03-02,2025,Q1,1,3,March,Mar 2025,9,2,Sunday,7,True,FY2024,FQ3
20250303,2025-03-03,2025,Q1,1,3,March,Mar 2025,10,3,Monday,1,False,FY2024,FQ3
20250304,2025-03-04,2025,Q1,1,3,March,Mar 2025,10,4,Tuesday,2,False,FY2024,FQ3
20250305,2025-03-05,2025,Q1,1,3,March,Mar 2025,10,5,Wednesday,3,False,FY2024,FQ3
20250306,2025-03-06,2025,Q1,1,3,March,Mar 2025,10,6,Thursday,4,False,FY2024,FQ3
20250307,2025-03-07,2025,Q1,1,3,March,Mar 2025,10,7,Friday,5,False,FY2024,FQ3
20250308,2025-03-08,2025,Q1,1,3,March,Mar 2025,10,8,Saturday,6,True,FY2024,FQ3
20250309,2025-03-09,2025,Q1,1,3,March,Mar 2025,10,9,Sunday,7,True,FY2024,FQ3
20250310,2025-03-10,2025,Q1,1,3,March,Mar 2025,11,10,Monday,1,False,FY2024,FQ3
20250311,2025-03-11,2025,Q1,1,3,March,Mar 2025,11,11,Tuesday,2,False,FY2024,FQ3
20250312,2025-03-12,2025,Q1,1,3,March,Mar 2025,11,12,Wednesday,3,False,FY2024,FQ3
20250313,2025-03-13,2025,Q1,1,3,March,Mar 2025,11,13,Thursday,4,False,FY2024,FQ3
20250314,2025-03-14,2025,Q1,1,3,March,Mar 2025,11,14,Friday,5,False,FY2024,FQ3
20250315,2025-03-15,2025,Q1,1,3,March,Mar 2025,11,15,Saturday,6,True,FY2024,FQ3
20250316,2025-03-16,2025,Q1,1,3,March,Mar 2025,11,16,Sunday,7,True,FY2024,FQ3
20250317,2025-03-17,2025,Q1,1,3,March,Mar 2025,12,17,Monday,1,False,FY2024,FQ3
20250318,2025-03-18,2025,Q1,1,3,March,Mar 2025,12,18,Tuesday,2,False,FY2024,FQ3
20250319,2025-03-19,2025,Q1,1,3,March,Mar 2025,12,19,Wednesday,3,False,FY2024,FQ3
20250320,2025-03-20,2025,Q1,1,3,March,Mar 2025,12,20,Thursday,4,False,FY2024,FQ3
20250321,2025-03-21,2025,Q1,1,3,March,Mar 2025,12,21,Friday,5,False,FY2024,FQ3
20250322,2025-03-22,2025,Q1,1,3,March,Mar 2025,12,22,Saturday,6,True,FY2024,FQ3
20250323,2025-03-23,2025,Q1,1,3,March,Mar 2025,12,23,Sunday,7,True,FY2024,FQ3
20250324,2025-03-24,2025,Q1,1,3,March,Mar 2025,13,24,Monday,1,False,FY2024,FQ3
20250325,2025-03-25,2025,Q1,1,3,March,Mar 2025,13,25,Tuesday,2,False,FY2024,FQ3
