cis,atc,denomination,lien,substance,dosage,est_antihistaminique
60740165,J02AC03,"VORICONAZOLE ACCORD 50 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60740165,VORICONAZOLE,50 mg,False
60741986,B02BD,"HEMOLEVEN 1000 UI/10 mL, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60741986,FACTEUR XI DE COAGULATION HUMAIN ,1000 UI,False
60743994,C09DA06,"COKENZEN 16 mg/12,5 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60743994,HYDROCHLOROTHIAZIDE,"12,5 mg",False
60744612,B05XA03,"CHLORURE DE SODIUM 0,9 % LAVOISIER, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60744612,CHLORURE DE SODIUM,"0,9 g",False
60745696,L02BA01,"TAMOXIFENE TEVA 20 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60745696,TAMOXIFÈNE (CITRATE DE),"30,4 mg",False
60747455,C07AB07,"DETENSIEL 10 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60747455,FUMARATE DE BISOPROLOL,10 mg,False
60747996,J02AC01,"TRIFLUCAN 2 mg/ml, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60747996,FLUCONAZOLE,2 mg,False
60748062,C09AA02,"ENALAPRIL ZENTIVA 5 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60748062,MALÉATE D'ÉNALAPRIL,5 mg,False
60748767,A11CC06,"CALCIFEDIOL GERDA 15 mg/100 mL, solution buvable en gouttes",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60748767,CALCIFÉDIOL MONOHYDRATÉ,,False
60754492,A10BA02,"METFORMINE BGR 850 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60754492,CHLORHYDRATE DE METFORMINE,850 mg,False
60754631,J02AX05,"MICAFUNGINE VIATRIS 50 mg, poudre pour solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60754631,MICAFUNGINE SODIQUE,,False
60754738,C09CA06,"CANDESARTAN ZENTIVA 16 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60754738,CANDÉSARTAN CILEXÉTIL,16 mg,False
60755562,B01AB05,"LOVENOX 2 000 UI (20 mg)/0,2 ml, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60755562,ÉNOXAPARINE SODIQUE ,20 mg,False
60756917,N06BA04,"CONCERTA LP 18 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60756917,CHLORHYDRATE DE MÉTHYLPHÉNIDATE,18 mg,False
60757264,B02BX05,"REVOLADE 25 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60757264,ELTROMBOPAG OLAMINE,"31,9 mg",False
60759607,C09AA05,"RAMIPRIL ALMUS 5 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60759607,RAMIPRIL,5 mg,False
60759685,A10BX02,"REPAGLINIDE KRKA 0,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60759685,RÉPAGLINIDE,"0,5 mg",False
60762795,N02AA01,"MORPHINE (CHLORHYDRATE) AGUETTANT 10 mg/mL, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60762795,CHLORHYDRATE DE MORPHINE,10 mg,False
60765898,N02AA01,"ACTISKENAN 2,5 mg, comprimé orodispersible",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60765898,SULFATE DE MORPHINE,"2,5 mg",False
60767155,N06AX16,"VENLAFAXINE ZYDUS FRANCE LP 37,5 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60767155,CHLORHYDRATE DE VENLAFAXINE,"42,43 mg",False
60770621,B02BA01,"VITAMINE K1 CHEPLAPHARM 10 mg/1 ml, solution buvable et injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60770621,PHYTOMÉNADIONE,10 mg,False
60771794,N03AB05,"PRODILANTIN 75 mg/mL, solution à diluer pour perfusion/solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60771794,FOSPHÉNYTOÏNE SODIQUE HEPTAHYDRATÉ,75 mg de fosphénytoïne sodique anhydre,False
60774228,C02AC06,"RILMENIDINE EG 1 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60774228,DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE,,False
60774438,N02AB03,"RECIVIT 267 microgrammes, comprimé sublingual",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60774438,CITRATE DE FENTANYL,420 microgrammes,False
60774598,A10BB12,"GLIMEPIRIDE SANDOZ 2 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60774598,GLIMÉPIRIDE,2 mg,False
60779182,H02AB07,"PREDNISONE EG 20 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60779182,PREDNISONE,20 mg,False
60780754,C09AA15,"ZOFENIL 15 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60780754,ZOFÉNOPRIL CALCIQUE,15 mg,False
60781984,R03AK06,"PROPIONATE DE FLUTICASONE/SALMETEROL ARROW AIRMASTER 250 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient unidose",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60781984,PROPIONATE DE FLUTICASONE,250 microgrammes,False
60782303,B01AB05,"LOVENOX 4 000 UI (40 mg)/0,4 ml, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60782303,ÉNOXAPARINE SODIQUE ,40 mg,False
60788078,N03AX14,"LEVETIRACETAM ZYDUS 1000 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60788078,LÉVÉTIRACÉTAM,1000 mg,False
60788605,L04AX05,"PIRFENIDONE SANDOZ 267 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60788605,PIRFÉNIDONE,267 mg,False
60789511,N07XX15,"TEGSEDI 284 mg, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60789511,INOTERSEN SODIQUE,,False
60789543,C01DX16,"NICORANDIL EG 20 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60789543,NICORANDIL,20 mg,False
60790467,L01EX01,"SUNITINIB ZENTIVA 12,5 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60790467,SUNITINIB,"12,5 mg",False
60791099,L02BG04,"LETROZOLE EG 2,5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60791099,LÉTROZOLE,"2,5 mg",False
60791672,C10AA01,"SIMVASTATINE TEVA 40 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60791672,SIMVASTATINE,40 mg,False
60791708,L04AX03,"METOJECT 20 mg/0,40 ml, solution injectable en stylo prérempli",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60791708,MÉTHOTREXATE,20 mg,False
60791754,A10AE06,"TRESIBA FLEXTOUCH 200 unités/ml, solution injectable en stylo prérempli",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60791754,INSULINE DÉGLUDEC ,200 UI,False
60793075,N03AX18,"LACOSAMIDE EG 150 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60793075,LACOSAMIDE,150 mg,False
60793381,N04BA02,"LEVODOPA/BENSERAZIDE TEVA 100 mg/25 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60793381,LÉVODOPA,"100,00 mg",False
60795076,L01EG02,"EVEROLIMUS HCS 2,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60795076,ÉVÉROLIMUS,"2,5 mg",False
60796566,M05BB03,"ACIDE ALENDRONIQUE/VITAMINE D3 VIATRIS 70 mg/5 600 UI, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60796566,CHOLÉCALCIFÉROL,140 microgrammes (5 600 UI),False
60797287,N05AX,"DEPAKOTE 500 mg, comprimé gastro-résistant",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60797287,DIVALPROATE DE SODIUM,"538,20 mg",False
60797807,B02BD02,"KOVALTRY 250 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60797807,OCTOCOG ALFA ,250 UI,False
60798791,N05AH04,"QUETIAPINE TEVA LP 300 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60798791,FUMARATE DE QUÉTIAPINE,,False
60799637,D06BB03,"ACICLOVIR SANDOZ CONSEIL 5 %, crème",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60799637,ACICLOVIR,5 g,False
60803434,J05AE10,"DARUNAVIR ZENTIVA 400 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60803434,DARUNAVIR,400 mg,False
60804917,C09BB04,"PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE CRISTERS 4 mg/5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60804917,TERT-BUTYLAMINE DE PÉRINDOPRIL,4 mg,False
60805307,N06AB10,"ESCITALOPRAM EVOLUGEN PHARMA 5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60805307,OXALATE D'ESCITALOPRAM,,False
60805346,N02BF02,"PREGABALINE CRISTERS PHARMA 100 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60805346,PRÉGABALINE,100 mg,False
60805549,R06AX27,"DESLORATADINE ALMUS 5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60805549,DESLORATADINE,5 mg,True
60810891,A10AB05,"FIASP PENFILL 100 unités/ml, solution injectable en cartouche",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60810891,INSULINE ASPARTE ,100 unités dinsuline asparte,False
60811559,N01AX14,"ESKESIA 25 mg/mL, solution injectable/pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60811559,CHLORHYDRATE D'ESKÉTAMINE,"28, 83 mg",False
60812134,N05AX08,"RISPERIDONE ZENTIVA 4 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60812134,RISPÉRIDONE,"4,00 mg",False
60812935,G03AD01,"NORLEVO 1,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60812935,LÉVONORGESTREL,"1,5 mg",False
60814021,J01FA09,"CLARITHROMYCINE ARROW 500 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60814021,CLARITHROMYCINE,"500,00 mg",False
60815657,L01CB01,"ETOPOSIDE ACCORD 20 mg/mL, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60815657,ÉTOPOSIDE,20 mg,False
60822018,N01BB02,"XYLOCAINE 5 POUR CENT NEBULISEUR, solution pour pulvérisation buccale",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60822018,CHLORHYDRATE DE LIDOCAÏNE,"6,165 g",False
60822192,N05AH03,"OLANZAPINE CRISTERS PHARMA 5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60822192,OLANZAPINE,5 mg,False
60822363,V03AB35,"SUGAMMADEX MYLAN 100 mg/mL, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60822363,SUGAMMADEX SODIQUE,,False
60823593,C09BA03,"LISINOPRIL/HYDROCHLOROTHIAZIDE ARROW LAB 20 mg/12,5 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60823593,HYDROCHLOROTHIAZIDE,"12,5 mg",False
60823764,V10XX04,"LUTATHERA 370 MBq/ml, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60823764,LUTÉCIUM (177LU) OXODOTRÉOTIDE,370 MBq à la date et à lheure de calibration,False
60826422,N02AB03,"FENTANYL VIATRIS 75 microgrammes/heure, dispositif transdermique",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60826422,FENTANYL,"12,6 mg",False
60830214,C07BB12,"NEBIVOLOL/HYDROCHLOROTHIAZIDE CRISTERS 5 mg/12,5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60830214,HYDROCHLOROTHIAZIDE,"12,50 mg",False
60830260,A10BX16,"MOUNJARO 2,5 mg/dose KwikPen solution injectable en stylo pré-rempli",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60830260,TIRZÉPATIDE,"2,5 mg",False
60833559,S01BA01,"AFLAVIS 1 mg/mL, collyre en solution",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60833559,PHOSPHATE SODIQUE DE DEXAMÉTHASONE,"1,093 mg",False
60834807,C10AA01,"SIMVASTATINE ACCORD HEALTHCARE 40 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60834807,SIMVASTATINE,40 mg,False
60839455,B02BD04,"BENEFIX 3000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60839455,NONACOG ALFA ,3000 UI,False
60841335,N05AH03,"ZYPREXA 10 mg, comprimé enrobé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60841335,OLANZAPINE,10 mg,False
60841805,N03AX14,"LEVETIRACETAM ZENTIVA 500 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60841805,LÉVÉTIRACÉTAM,500 mg,False
60843197,N04BA03,"LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 100 mg/25 mg/200 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60843197,LÉVODOPA,100 mg,False
60844865,C09BB04,"PERINDOPRIL/AMLODIPINE HCS 4 mg/10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60844865,PÉRINDOPRIL TERT-BUTYLAMINE,4 mg,False
60845134,N05AH03,"OLANZAPINE BIOGARAN 10 mg, comprimé orodispersible",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60845134,OLANZAPINE,10 mg,False
60848874,N06AB03,"FLUOXETINE SANDOZ 20 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60848874,CHLORHYDRATE DE FLUOXÉTINE,,False
60850633,C07AB07,"BISOPROLOL EG 5 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60850633,HÉMIFUMARATE DE BISOPROLOL,5 mg,False
60852004,C10AA04,"LESCOL L.P. 80 mg, comprimé pelliculé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60852004,FLUVASTATINE SODIQUE,"84,24 mg",False
60852253,C10AA04,"FLUVASTATINE VIATRIS 40 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60852253,FLUVASTATINE SODIQUE,,False
60852495,B01AB01,"CALCIPARINE SOUS CUTANEE 20 000 UI/0,8 ml, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60852495,HÉPARINE CALCIQUE,20000 UI,False
60852538,N05AX08,"RISPERIDONE EG 1 mg/ml, solution buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60852538,RISPÉRIDONE,1 mg,False
60854845,N06AX03,"MIANSERINE ARROW 30 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60854845,CHLORHYDRATE DE MIANSÉRINE,30 mg,False
60855281,C09DA06,"CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 8 mg/12,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60855281,HYDROCHLOROTHIAZIDE,"12,5 mg",False
60856668,C01BC04,"FLECAINIDE TEVA LP 200 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60856668,ACÉTATE DE FLÉCAÏNIDE,200 mg,False
60858338,L01AX03,"TEMOZOLOMIDE SUN 250 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60858338,TÉMOZOLOMIDE,250 mg,False
60859059,L02BA01,"TAMOXIFENE EG 10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60859059,CITRATE DE TAMOXIFÈNE,"15,2 mg",False
60860061,J05AE10,"DARUNAVIR SANDOZ 400 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60860061,DARUNAVIR,400 mg,False
60860606,A02BC01,"OMEPRAZOLE KRKA 10 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60860606,OMÉPRAZOLE,10 mg,False
60862062,C03BA11,"INDAPAMIDE KRKA LP 1,5 mg, comprimé pelliculé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60862062,INDAPAMIDE,"1,5 mg",False
60862404,L01XL06,"TECARTUS 0,4 - 2 x 100 000 000 cellules, dispersion pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60862404,CELLULES AUTOLOGUES CD3+ TRANSDUITES ANTI-CD19 ,2 x 100 000 000 cellules au maximum,False
60862443,B02AA02,"EXACYL 1 g/10 ml, solution buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60862443,TRANEXAMIQUE (ACIDE),10 g,False
60862607,L01AX03,"TEMOZOLOMIDE SUN 140 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60862607,TÉMOZOLOMIDE,140 mg,False
60866491,R05CB13,"PULMOZYME 2500 U/2,5 ml, solution pour inhalation par nébuliseur",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60866491,DÉSOXYRIBONUCLÉASE,"2500 U (2,5 mg)",False
60866559,L01EC03,"BRAFTOVI 75 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60866559,ENCORAFÉNIB,75 mg,False
60868670,S01EC04,"AZOPT 10 mg/ml, collyre en suspension",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60868670,BRINZOLAMIDE,10 mg,False
60870205,A10BH02,"VILDAGLIPTINE ZYDUS 50 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60870205,VILDAGLIPTINE,50 mg,False
60875266,A12BA01,"DIFFU-K 600 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60875266,CHLORURE DE POTASSIUM,480 mg à 540 mg sous forme de chlorure de potassium microencapsulé (600 mg),False
60876845,C08CA11,"MANIDIPINE VIATRIS 20 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60876845,MANIDIPINE (DICHLORHYDRATE DE),20 mg,False
60876980,L04AD02,"CONFEROPORT 1 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60876980,TACROLIMUS MONOHYDRATÉ,,False
60878038,L04AG10,"UPLIZNA 100 mg, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60878038,INÉBILIZUMAB ,100 mg,False
60885214,C09DA06,"CANDESARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 16 mg/12,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60885214,HYDROCHLOROTHIAZIDE,"12,5 mg",False
60886387,J07BH01,"ROTARIX, suspension buvable en tube souple. Vaccin à rotavirus, vivant",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60886387,"ROTAVIRUS HUMAIN (SOUCHE RIX4414) (VIVANT, ATTÉNUÉ) ",au moins 1 000 000 DICC50,False
60886615,A10BD07,"SITAGLIPTINE/METFORMINE ARROW LAB 50 mg/1000 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60886615,CHLORHYDRATE DE METFORMINE,1000 mg,False
60887592,C10AX09,"EZETIMIBE ALMUS 10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60887592,ÉZÉTIMIBE,10 mg,False
60890617,N06AX21,"DULOXETINE VIATRIS SANTE 30 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60890617,CHLORHYDRATE DE DULOXÉTINE,,False
60890745,J05AB01,"ACICLOVIR VIATRIS 500 mg, poudre pour solution injectable (IV)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60890745,ACICLOVIR,500 mg,False
60891060,J01AA04,"TETRALYSAL 300 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60891060,LYMÉCYCLINE,,False
60892664,S01ED51,"GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60892664,MALÉATE DE TIMOLOL,"6,8 mg",False
60893428,C10AA07,"ROSUVASTATINE EG 20 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60893428,ROSUVASTATINE CALCIQUE,,False
60895361,C07AB07,"BISOPROLOL VIATRIS 7,5 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60895361,HÉMIFUMARATE DE BISOPROLOL,"7,5 mg",False
60895831,S01BC03,"VOLTARENOPHTABAK 1 mg/ml, collyre en solution",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60895831,DICLOFÉNAC SODIQUE,1 mg,False
60897031,C02CA06,"EUPRESSYL 50 mg, solution injectable (I.V.)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60897031,CHLORHYDRATE D'URAPIDIL,"54,70 mg",False
60897533,V03AE03,"LANTHANE VIATRIS 500 mg, comprimé à croquer",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60897533,CARBONATE DE LANTHANE HYDRATÉ,,False
