FlowID,ProductKey,WarehouseKey,CharityKey,DateKey,InspectionDateKey,DonationDateKey,FlowStage,Quantity,UnitValue,LogisticsCost,RepairCost,TaxCreditEarned,DestructionCost,BATCH_ID,IMPORT_TIMESTAMP,SOURCE_SYSTEM,RECORD_HASH
1528,1009,3,,2024-08-14,2024-08-17,,Repair,14,32.54,37.81,455.65,0.0,0.0,B-722246,2025-01-14 18:54:34,MANUAL_ENTRY,15c3e798
1529,1069,5,111,2023-12-18,2023-12-22,2024-01-16,Donated,6,53.89,115.32,32.99,269.1,0.0,B-495177,2025-01-12 22:52:25,MANUAL_ENTRY,1e911253
1530,1021,6,,2025-03-23,2025-04-02,,Destroyed,5,38.41,59.13,0.0,0.0,24.19,B-270401,2025-01-11 10:14:38,LEGACY_ERP,30ea3475
1531,1055,1,107,2024-06-29,2024-07-08,2024-07-10,Donated,5,62.12,82.14,116.17,483.27,0.0,B-747330,2025-01-14 13:37:19,SAP_WMS,36e2f3eb
1532,1056,7,,2024-09-19,,,Warehouse,1,46.53,5.32,0.0,0.0,0.0,B-421906,2025-01-22 21:31:16,MANUAL_ENTRY,1c7c1e55
1533,1079,5,,2024-04-10,,,Store,17,104.4,53.74,0.0,0.0,0.0,B-628553,2025-01-28 09:07:26,LEGACY_ERP,157b8563
1534,1036,8,,2024-11-28,2024-12-08,,Destroyed,11,89.15,106.83,0.0,0.0,105.57,B-212006,2025-01-13 09:49:37,MANUAL_ENTRY,7bfe22a
1535,1033,5,,2023-10-10,,,Warehouse,20,99.65,60.0,0.0,0.0,0.0,B-945365,2025-01-13 00:20:10,SAP_WMS,3b71e4c9
1536,1004,3,,2024-03-27,,,Warehouse,15,94.78,33.52,0.0,0.0,0.0,B-679733,2025-01-20 01:01:53,MANUAL_ENTRY,116ceee4
1537,1034,5,,2024-01-05,2024-01-15,,Repair,25,21.94,83.22,542.21,0.0,0.0,B-299181,2025-01-28 21:51:02,LEGACY_ERP,24d6a0d3
1538,1039,4,,2025-06-21,2025-06-24,,Repair,16,79.88,57.14,490.21,0.0,0.0,B-536201,2025-01-28 07:00:09,LEGACY_ERP,38696e8b
1539,1047,1,,2022-04-07,,,Warehouse,2,185.28,36.48,0.0,0.0,0.0,B-896678,2025-01-22 12:06:37,MANUAL_ENTRY,1cbccbe3
1540,1026,1,,2024-01-03,2024-01-08,,Damaged,4,112.97,64.17,0.0,0.0,0.0,B-667659,2025-01-22 09:27:28,MANUAL_ENTRY,9465889
1541,1064,8,,2022-02-09,2022-02-11,,Repair,17,19.4,82.15,296.37,0.0,0.0,B-761675,2025-01-25 06:27:23,MANUAL_ENTRY,dd31127
1542,1006,4,,2023-07-10,2023-07-12,,Destroyed,10,97.23,230.94,0.0,0.0,52.69,B-387581,2025-01-22 10:27:35,LEGACY_ERP,3a582fae
1543,1047,3,,2023-09-09,2023-09-12,,Destroyed,13,125.06,111.18,0.0,0.0,130.04,B-460912,2025-01-20 19:27:55,LEGACY_ERP,eb94a8a
1544,1040,7,,2023-01-01,,,Store,6,57.66,49.5,0.0,0.0,0.0,B-347371,2025-01-07 20:41:42,LEGACY_ERP,2217e7d6
1545,1003,5,,2024-10-18,,,Store,13,62.01,49.68,0.0,0.0,0.0,B-923622,2025-01-11 11:38:14,MANUAL_ENTRY,21eee3ba
1546,1041,3,107,2022-07-17,2022-07-20,2022-08-15,Donated,8,104.72,41.65,115.01,570.1,0.0,B-401433,2025-01-11 23:22:13,SAP_WMS,10994b91
1547,1076,1,101,2022-01-07,2022-01-10,2022-02-06,Donated,13,81.96,107.88,137.09,745.45,0.0,B-916979,2025-01-16 07:59:49,MANUAL_ENTRY,f1fd839
1548,1059,8,,2022-11-18,2022-11-28,,Damaged,9,251.04,140.85,0.0,0.0,0.0,B-747480,2025-01-12 17:20:45,MANUAL_ENTRY,1a84e4b5
1549,1070,6,,2022-12-17,,,Store,22,45.44,84.3,0.0,0.0,0.0,B-463096,2025-01-05 22:54:20,SAP_WMS,1ff318e5
1550,1014,6,,2024-09-28,2024-09-30,,Damaged,3,91.17,42.24,0.0,0.0,0.0,B-154762,2025-01-17 20:03:23,LEGACY_ERP,2c50961d
1551,1011,5,,2024-07-06,2024-07-13,,Damaged,9,135.01,130.41,0.0,0.0,0.0,B-473945,2025-01-25 04:19:28,MANUAL_ENTRY,34cbb13a
1552,1037,2,,2024-08-02,,,Warehouse,19,78.35,216.69,0.0,0.0,0.0,B-698816,2025-01-15 06:16:18,MANUAL_ENTRY,12f6b0c2
1553,1004,6,,2023-04-19,2023-04-24,,Damaged,18,65.78,39.27,0.0,0.0,0.0,B-328351,2025-01-14 02:55:50,SAP_WMS,32044f83
1554,1025,4,,2025-08-12,2025-08-20,,Damaged,20,115.74,472.95,0.0,0.0,0.0,B-637898,2025-01-16 16:34:56,SAP_WMS,39ef149e
1555,1071,2,,2023-12-24,2023-12-30,,Destroyed,16,96.75,252.48,0.0,0.0,76.27,B-555915,2025-01-06 10:43:04,LEGACY_ERP,119437e9
1556,1015,8,,2025-11-17,,,Store,11,44.63,230.67,0.0,0.0,0.0,B-443343,2025-01-24 07:30:51,MANUAL_ENTRY,9291edb
1557,1012,2,,2023-12-31,2024-01-06,,Damaged,16,83.23,50.05,0.0,0.0,0.0,B-620685,2025-01-03 23:30:28,MANUAL_ENTRY,1e35c659
1558,1020,7,102,2025-04-20,2025-04-26,2025-05-11,Donated,10,123.38,33.47,294.09,888.48,0.0,B-759664,2025-01-26 13:16:57,LEGACY_ERP,954a1da
1559,1078,1,,2025-11-13,,,Warehouse,2,25.58,31.17,0.0,0.0,0.0,B-602992,2025-01-08 18:01:34,SAP_WMS,3b402f79
1560,1043,3,104,2022-07-14,2022-07-18,2022-07-26,Donated,18,217.92,100.2,448.33,3409.34,0.0,B-508800,2025-01-09 23:32:49,MANUAL_ENTRY,1900c993
1561,1079,8,,2025-04-08,2025-04-15,,Damaged,6,124.72,32.2,0.0,0.0,0.0,B-614094,2025-01-11 20:45:36,LEGACY_ERP,363b3e84
1562,1066,3,107,2024-11-27,2024-12-06,2024-12-23,Donated,19,32.69,43.85,176.77,504.56,0.0,B-738795,2025-01-22 21:54:40,SAP_WMS,3a70c95c
1563,1017,5,,2024-12-19,2024-12-22,,Repair,21,72.06,118.66,646.72,0.0,0.0,B-444107,2025-01-25 18:33:19,LEGACY_ERP,1affd0b3
1564,1012,5,,2023-02-27,2023-03-09,,Damaged,25,90.86,181.08,0.0,0.0,0.0,B-648793,2025-01-04 02:11:46,SAP_WMS,2ece1232
1565,1003,4,,2024-12-17,2024-12-20,,Repair,25,84.78,115.16,527.28,0.0,0.0,B-739374,2025-01-16 17:05:17,LEGACY_ERP,2ada3c22
1566,1001,1,,2025-06-18,2025-06-21,,Repair,24,92.13,130.49,729.06,0.0,0.0,B-705125,2025-01-02 11:20:09,MANUAL_ENTRY,212cc5c3
1567,1054,4,105,2023-03-29,2023-04-08,2023-04-24,Donated,12,129.19,30.44,358.46,1492.85,0.0,B-121671,2025-01-25 23:29:47,SAP_WMS,3729ef22
1568,1040,4,109,2022-09-17,2022-09-20,2022-09-27,Donated,1,57.94,19.44,8.65,113.51,0.0,B-999310,2025-01-18 04:54:36,LEGACY_ERP,19a1e40f
1569,1017,6,,2023-12-17,,,Warehouse,24,80.43,109.43,0.0,0.0,0.0,B-823605,2025-01-17 10:52:34,SAP_WMS,261b5f9a
1570,1015,1,,2023-08-04,,,Store,5,76.06,56.94,0.0,0.0,0.0,B-316619,2025-01-13 02:57:21,MANUAL_ENTRY,38d86246
1571,1067,8,,2023-02-26,2023-03-07,,Damaged,13,13.6,36.91,0.0,0.0,0.0,B-823734,2025-01-12 16:46:38,LEGACY_ERP,2a55b96c
1572,1031,4,,2023-12-25,,,Store,20,35.22,47.24,0.0,0.0,0.0,B-450081,2025-01-18 10:55:48,LEGACY_ERP,bbe2232
1573,1046,5,106,2024-07-11,2024-07-20,2024-07-21,Donated,3,76.25,53.13,92.47,214.16,0.0,B-474413,2025-01-12 03:06:24,LEGACY_ERP,15b5f86a
1574,1050,1,,2025-09-13,,,Warehouse,17,122.69,126.92,0.0,0.0,0.0,B-290537,2025-01-15 00:54:10,MANUAL_ENTRY,2c02305d
1575,1053,7,,2024-04-19,,,Warehouse,8,211.91,90.48,0.0,0.0,0.0,B-496058,2025-01-26 08:16:04,MANUAL_ENTRY,31ab7500
1576,1052,2,105,2022-03-13,2022-03-18,2022-04-05,Donated,20,145.74,159.9,377.1,3491.76,0.0,B-957877,2025-01-21 09:26:53,LEGACY_ERP,8b3fe6c
1577,1047,2,,2022-03-18,,,Store,18,96.48,285.18,0.0,0.0,0.0,B-324388,2025-01-01 08:09:31,LEGACY_ERP,134e71d1
1578,1054,3,107,2024-11-08,2024-11-18,2024-11-14,Donated,9,156.12,52.22,227.64,1119.64,0.0,B-341085,2025-01-19 10:50:13,SAP_WMS,2ac8529a
1579,1052,1,,2024-05-06,2024-05-08,,Damaged,9,186.75,55.54,0.0,0.0,0.0,B-281543,2025-01-17 17:48:54,LEGACY_ERP,2d3c2f24
1580,1065,8,,2023-07-07,2023-07-12,,Destroyed,25,34.17,582.42,0.0,0.0,100.17,B-904173,2025-01-11 17:47:57,LEGACY_ERP,ea693a0
1581,1062,2,,2024-07-17,,,Store,7,83.51,14.89,0.0,0.0,0.0,B-945198,2025-01-18 17:07:50,SAP_WMS,3671b994
1582,1049,5,,2022-03-13,,,Store,7,91.26,38.81,0.0,0.0,0.0,B-168163,2025-01-17 15:13:35,LEGACY_ERP,22530ff2
1583,1045,4,,2023-04-25,,,Store,10,102.66,65.66,0.0,0.0,0.0,B-969689,2025-01-09 03:14:45,SAP_WMS,2caee6ae
1584,1001,2,,2023-12-16,,,Store,21,143.2,152.04,0.0,0.0,0.0,B-295338,2025-01-18 04:25:08,LEGACY_ERP,16e39152
1585,1021,1,,2023-06-21,,,Warehouse,6,25.74,129.12,0.0,0.0,0.0,B-189121,2025-01-20 01:46:41,LEGACY_ERP,22c61fa1
1586,1059,3,,2022-01-15,,,Store,9,113.46,64.74,0.0,0.0,0.0,B-823665,2025-01-16 22:37:53,MANUAL_ENTRY,176026e8
1587,1012,4,,2022-11-23,,,Store,25,63.87,86.03,0.0,0.0,0.0,B-178940,2025-01-02 19:30:45,MANUAL_ENTRY,19c5d081
1588,1012,3,111,2022-10-23,2022-11-02,2022-11-18,Donated,18,59.24,138.83,105.21,1094.04,0.0,B-880569,2025-01-13 08:55:59,MANUAL_ENTRY,20001997
1589,1026,3,,2022-12-30,2023-01-03,,Damaged,16,58.43,338.49,0.0,0.0,0.0,B-114668,2025-01-09 22:41:43,SAP_WMS,10fe56b1
1590,1053,2,,2022-08-09,2022-08-14,,Damaged,20,167.14,138.57,0.0,0.0,0.0,B-651383,2025-01-14 03:44:24,SAP_WMS,92d58e4
1591,1060,1,,2022-11-02,2022-11-06,,Damaged,15,53.47,277.5,0.0,0.0,0.0,B-258803,2025-01-25 01:02:38,LEGACY_ERP,37d81b11
1592,1030,7,108,2024-04-28,2024-04-30,2024-05-19,Donated,3,37.15,48.84,32.69,218.54,0.0,B-587426,2025-01-16 19:20:01,SAP_WMS,c172222
1593,1063,4,,2022-10-07,,,Store,19,20.83,444.27,0.0,0.0,0.0,B-583807,2025-01-07 19:29:05,SAP_WMS,36210df8
1594,1004,8,,2022-12-18,,,Store,4,138.23,12.9,0.0,0.0,0.0,B-693883,2025-01-02 23:32:30,SAP_WMS,2fe2cebe
1595,1049,8,,2022-10-19,,,Store,1,54.6,6.83,0.0,0.0,0.0,B-844431,2025-01-25 08:47:26,SAP_WMS,25b3fb5d
1596,1014,3,,2025-01-25,2025-01-31,,Destroyed,3,87.94,43.59,0.0,0.0,9.17,B-526835,2025-01-02 04:52:14,LEGACY_ERP,18b89d78
1597,1016,3,,2024-01-09,,,Warehouse,21,55.3,92.06,0.0,0.0,0.0,B-289880,2025-01-07 18:17:48,SAP_WMS,f0b0826
1598,1002,5,102,2023-09-17,2023-09-19,2023-10-02,Donated,15,38.72,101.81,288.51,820.08,0.0,B-291503,2025-01-14 20:40:22,LEGACY_ERP,c0017a3
1599,1028,3,,2024-08-21,2024-08-27,,Damaged,21,85.18,302.01,0.0,0.0,0.0,B-125277,2025-01-22 04:17:22,MANUAL_ENTRY,1cf136d8
1600,1074,6,,2022-08-18,2022-08-21,,Damaged,5,82.56,13.17,0.0,0.0,0.0,B-663110,2025-01-19 02:10:51,LEGACY_ERP,288d4f42
1601,1051,5,,2025-05-27,2025-06-06,,Destroyed,14,55.61,148.35,0.0,0.0,112.06,B-233066,2025-01-07 14:24:03,SAP_WMS,25f92763
1602,1067,5,,2023-10-01,2023-10-06,,Damaged,1,22.04,5.07,0.0,0.0,0.0,B-789280,2025-01-18 02:36:07,MANUAL_ENTRY,80ad584
1603,1062,5,100,2025-06-23,2025-07-03,2025-07-08,Donated,5,81.54,12.57,70.12,284.46,0.0,B-905867,2025-01-07 12:38:46,MANUAL_ENTRY,e24b26c
1604,1025,6,,2023-04-17,,,Store,9,62.08,136.59,0.0,0.0,0.0,B-140970,2025-01-17 05:07:14,MANUAL_ENTRY,27bd17d7
1605,1052,6,,2023-07-16,2023-07-18,,Damaged,5,116.65,31.43,0.0,0.0,0.0,B-274587,2025-01-07 23:46:31,MANUAL_ENTRY,357bb6bb
1606,1018,1,,2024-01-06,2024-01-08,,Destroyed,1,49.8,21.81,0.0,0.0,9.85,B-119056,2025-01-18 16:24:15,LEGACY_ERP,358feab4
1607,1051,8,,2023-05-06,2023-05-09,,Repair,20,29.42,121.74,409.69,0.0,0.0,B-224896,2025-01-13 00:01:37,SAP_WMS,1e913ffc
1608,1072,3,,2023-04-27,,,Warehouse,16,100.93,154.05,0.0,0.0,0.0,B-972068,2025-01-19 21:34:49,MANUAL_ENTRY,34790b4f
1609,1058,1,,2024-03-06,,,Warehouse,24,94.13,96.5,0.0,0.0,0.0,B-983577,2025-01-03 17:27:30,LEGACY_ERP,1ed33120
1610,1031,1,,2022-04-14,,,Warehouse,20,102.25,137.91,0.0,0.0,0.0,B-640069,2025-01-09 21:14:15,LEGACY_ERP,d8f5394
1611,1012,4,,2024-07-01,,,Warehouse,4,35.57,20.56,0.0,0.0,0.0,B-196958,2025-01-22 19:35:41,LEGACY_ERP,3265565a
1612,1033,6,,2024-10-23,,,Warehouse,19,70.72,147.77,0.0,0.0,0.0,B-119053,2025-01-07 20:16:51,MANUAL_ENTRY,6bb1d43
1613,1008,6,,2023-02-21,,,Store,8,105.99,29.33,0.0,0.0,0.0,B-568165,2025-01-11 12:36:38,MANUAL_ENTRY,15fc26d6
1614,1036,5,,2024-04-08,2024-04-11,,Damaged,5,38.06,94.44,0.0,0.0,0.0,B-244649,2025-01-09 20:46:01,SAP_WMS,332a8d8a
1615,1069,2,,2025-11-11,2025-11-21,,Damaged,5,42.46,88.74,0.0,0.0,0.0,B-904318,2025-01-10 00:09:57,LEGACY_ERP,ef7bcb4
1616,1004,6,102,2024-10-22,2024-10-27,2024-11-08,Donated,16,135.78,57.16,235.89,1684.51,0.0,B-475926,2025-01-21 06:26:19,SAP_WMS,142f8986
1617,1044,8,,2022-02-05,,,Warehouse,3,33.64,26.61,0.0,0.0,0.0,B-909070,2025-01-18 04:35:44,LEGACY_ERP,cd1f68d
1618,1070,2,,2025-11-07,2025-11-14,,Damaged,3,32.54,17.31,0.0,0.0,0.0,B-118768,2025-01-10 21:55:57,LEGACY_ERP,d4892be
1619,1004,1,,2024-08-09,2024-08-11,,Repair,8,58.3,18.66,142.35,0.0,0.0,B-233994,2025-01-18 07:33:09,LEGACY_ERP,b81d03a
1620,1003,2,,2022-12-26,,,Store,5,117.18,27.03,0.0,0.0,0.0,B-757610,2025-01-14 02:22:05,SAP_WMS,7d6ff07
1621,1033,6,,2022-01-24,2022-01-31,,Damaged,14,63.32,64.56,0.0,0.0,0.0,B-954481,2025-01-25 23:58:48,LEGACY_ERP,19ee9d14
1622,1048,1,103,2023-09-18,2023-09-24,2023-10-18,Donated,5,85.54,118.05,87.84,484.47,0.0,B-126375,2025-01-04 19:05:21,SAP_WMS,666010e
1623,1046,8,,2025-07-05,2025-07-11,,Destroyed,24,52.46,277.53,0.0,0.0,254.59,B-685455,2025-01-14 02:31:26,MANUAL_ENTRY,10c8090d
1624,1020,6,102,2022-07-27,2022-08-05,2022-08-11,Donated,5,132.11,34.78,125.23,444.24,0.0,B-634131,2025-01-13 13:45:51,LEGACY_ERP,1c6e0343
1625,1051,3,,2022-09-24,,,Store,3,53.09,69.66,0.0,0.0,0.0,B-563396,2025-01-14 17:28:32,LEGACY_ERP,3886fd92
1626,1079,5,,2024-08-27,2024-08-29,,Damaged,3,107.31,17.92,0.0,0.0,0.0,B-479170,2025-01-01 01:26:59,SAP_WMS,398fe943
1627,1065,5,,2024-10-22,2024-10-29,,Repair,10,35.01,235.23,87.67,0.0,0.0,B-951123,2025-01-07 09:03:19,MANUAL_ENTRY,20cb4c90
1628,1048,3,,2022-08-15,,,Store,11,90.39,222.54,0.0,0.0,0.0,B-365056,2025-01-20 23:48:22,SAP_WMS,1ccd9c42
1629,1032,3,,2022-02-05,2022-02-08,,Destroyed,22,37.16,405.63,0.0,0.0,224.6,B-205985,2025-01-22 22:39:31,SAP_WMS,28f30b4e
1630,1070,2,,2024-12-23,,,Warehouse,8,44.95,16.12,0.0,0.0,0.0,B-344844,2025-01-10 07:21:43,MANUAL_ENTRY,38741e35
1631,1036,3,,2022-05-13,2022-05-21,,Damaged,9,70.65,149.04,0.0,0.0,0.0,B-524832,2025-01-13 08:55:49,SAP_WMS,1c3050ce
1632,1012,2,,2022-03-31,,,Store,6,52.94,41.35,0.0,0.0,0.0,B-305597,2025-01-22 23:17:05,MANUAL_ENTRY,11e54cd3
1633,1031,1,108,2022-08-31,2022-09-02,2022-09-16,Donated,2,91.93,7.73,54.64,138.89,0.0,B-351361,2025-01-16 04:06:45,MANUAL_ENTRY,2f0a1d13
1634,1064,7,,2022-04-19,2022-04-24,,Destroyed,7,22.1,20.85,0.0,0.0,83.97,B-568421,2025-01-18 18:39:38,SAP_WMS,b17944a
1635,1011,5,,2022-03-08,2022-03-11,,Destroyed,7,87.83,79.53,0.0,0.0,80.02,B-886654,2025-01-23 15:47:06,MANUAL_ENTRY,3a9bf113
1636,1059,7,,2022-04-04,2022-04-08,,Destroyed,4,256.96,87.69,0.0,0.0,39.28,B-472012,2025-01-22 22:39:48,SAP_WMS,34272bb8
1637,1064,5,,2022-07-21,2022-07-31,,Repair,10,30.26,70.72,240.84,0.0,0.0,B-482372,2025-01-01 20:07:04,SAP_WMS,21f6b0a9
1638,1043,4,,2023-11-23,2023-11-27,,Repair,23,200.41,62.47,441.06,0.0,0.0,B-808832,2025-01-28 14:33:47,SAP_WMS,2425c888
1639,1017,8,106,2025-05-11,2025-05-19,2025-05-17,Donated,23,39.5,77.28,192.25,1722.52,0.0,B-823789,2025-01-17 03:49:39,LEGACY_ERP,3b631229
1640,1019,3,,2023-02-20,2023-02-26,,Repair,25,143.15,138.21,865.88,0.0,0.0,B-912535,2025-01-04 17:12:31,LEGACY_ERP,3b8f7fea
1641,1029,1,,2024-07-05,2024-07-07,,Destroyed,18,31.04,387.72,0.0,0.0,199.75,B-400727,2025-01-18 00:43:46,MANUAL_ENTRY,29195dc6
1642,1046,6,,2024-08-11,2024-08-17,,Destroyed,17,83.46,111.63,0.0,0.0,76.97,B-407400,2025-01-07 04:13:56,LEGACY_ERP,11e0f4a3
1643,1020,2,,2024-03-11,2024-03-21,,Repair,13,75.74,72.99,362.73,0.0,0.0,B-578038,2025-01-09 12:42:30,SAP_WMS,1eda2a81
1644,1056,6,,2022-05-16,2022-05-23,,Damaged,23,50.85,62.34,0.0,0.0,0.0,B-248937,2025-01-03 10:03:47,SAP_WMS,1ffb28c5
1645,1038,3,,2024-03-06,,,Warehouse,16,33.33,363.18,0.0,0.0,0.0,B-481659,2025-01-02 20:33:49,LEGACY_ERP,37fe6572
1646,1020,5,103,2023-03-10,2023-03-14,2023-03-31,Donated,23,70.06,61.53,486.35,2043.5,0.0,B-996825,2025-01-10 16:04:14,SAP_WMS,69d4e28
1647,1038,2,,2024-05-20,2024-05-25,,Repair,3,25.4,61.95,43.48,0.0,0.0,B-205836,2025-01-12 02:24:30,MANUAL_ENTRY,1d4d96d1
1648,1070,7,,2025-12-01,,,Store,23,28.12,155.6,0.0,0.0,0.0,B-744312,2025-01-28 10:14:19,MANUAL_ENTRY,bc4283f
1649,1011,1,,2023-10-30,,,Warehouse,4,92.03,87.39,0.0,0.0,0.0,B-622892,2025-01-14 08:49:09,LEGACY_ERP,26510b8d
1650,1074,7,,2022-09-08,,,Store,8,82.69,42.49,0.0,0.0,0.0,B-902075,2025-01-28 03:08:34,SAP_WMS,22b2f3b7
1651,1063,6,,2022-07-21,,,Warehouse,19,42.09,241.26,0.0,0.0,0.0,B-631302,2025-01-04 10:23:16,SAP_WMS,1e0c7f68
1652,1005,8,,2022-11-26,,,Store,13,36.32,27.47,0.0,0.0,0.0,B-406937,2025-01-14 23:53:23,LEGACY_ERP,2105e0be
1653,1059,8,,2022-10-17,,,Warehouse,3,107.49,41.85,0.0,0.0,0.0,B-313463,2025-01-02 16:29:07,LEGACY_ERP,1e8dd349
1654,1033,8,,2024-12-24,2024-12-26,,Destroyed,25,62.63,84.48,0.0,0.0,224.53,B-610316,2025-01-11 09:14:33,SAP_WMS,37a50d34
1655,1023,8,,2023-08-31,2023-09-09,,Destroyed,10,52.37,150.6,0.0,0.0,59.19,B-501942,2025-01-02 05:36:11,LEGACY_ERP,1692833f
1656,1050,7,100,2022-10-30,2022-11-07,2022-11-16,Donated,6,117.27,31.98,180.1,757.69,0.0,B-242718,2025-01-01 14:41:57,LEGACY_ERP,31af4ea3
1657,1026,3,,2024-09-06,2024-09-16,,Destroyed,23,125.02,223.5,0.0,0.0,139.02,B-520360,2025-01-16 13:44:08,LEGACY_ERP,2c9996ba
1658,1016,4,,2024-12-19,2024-12-21,,Damaged,17,77.83,119.26,0.0,0.0,0.0,B-804456,2025-01-23 00:51:16,MANUAL_ENTRY,2773e17c
1659,1050,4,,2022-12-28,,,Warehouse,11,161.32,73.49,0.0,0.0,0.0,B-372323,2025-01-01 11:50:01,MANUAL_ENTRY,278ca209
1660,1077,3,,2024-08-29,,,Store,14,74.16,90.35,0.0,0.0,0.0,B-443274,2025-01-20 14:27:16,SAP_WMS,1a12e376
1661,1024,6,,2024-04-22,2024-05-01,,Damaged,24,47.65,116.21,0.0,0.0,0.0,B-455468,2025-01-12 08:10:27,SAP_WMS,2b825098
1662,1003,4,,2024-12-15,,,Store,6,106.97,29.17,0.0,0.0,0.0,B-885990,2025-01-27 04:29:46,SAP_WMS,117f4c3d
1663,1007,3,101,2022-12-26,2023-01-04,2023-01-24,Donated,5,184.26,24.46,40.96,692.64,0.0,B-782883,2025-01-16 13:38:07,LEGACY_ERP,cc88b2b
1664,1054,3,101,2022-04-28,2022-05-04,2022-05-10,Donated,6,166.35,34.2,127.78,746.42,0.0,B-523780,2025-01-19 17:14:02,LEGACY_ERP,1134e60b
1665,1013,7,,2025-03-30,,,Warehouse,19,99.9,406.92,0.0,0.0,0.0,B-131025,2025-01-06 23:26:36,MANUAL_ENTRY,6d9d946
1666,1012,5,,2023-01-13,2023-01-21,,Repair,9,63.6,44.75,65.91,0.0,0.0,B-174923,2025-01-15 14:56:56,SAP_WMS,13c97084
1667,1010,7,,2023-02-02,2023-02-09,,Damaged,25,134.09,55.9,0.0,0.0,0.0,B-134496,2025-01-10 18:12:13,SAP_WMS,2068e013
1668,1058,3,107,2023-06-04,2023-06-10,2023-06-12,Donated,13,115.71,71.05,397.6,1172.89,0.0,B-554275,2025-01-08 17:00:34,SAP_WMS,29fb2613
1669,1004,7,,2023-10-28,,,Store,6,117.47,43.72,0.0,0.0,0.0,B-742513,2025-01-27 17:20:06,MANUAL_ENTRY,2c97a3fd
1670,1028,4,,2022-09-18,2022-09-27,,Damaged,6,47.48,143.07,0.0,0.0,0.0,B-191233,2025-01-06 18:07:52,LEGACY_ERP,142e8bb8
1671,1044,1,,2023-09-04,2023-09-12,,Destroyed,19,68.94,393.45,0.0,0.0,67.17,B-574546,2025-01-13 20:21:52,SAP_WMS,22fdf1c7
1672,1021,5,,2023-12-30,2024-01-06,,Destroyed,19,18.39,281.31,0.0,0.0,163.61,B-857896,2025-01-01 16:54:34,LEGACY_ERP,193f3d81
1673,1000,7,,2024-10-11,2024-10-15,,Destroyed,25,63.11,335.76,0.0,0.0,270.98,B-110726,2025-01-22 22:59:06,MANUAL_ENTRY,10f3f381
1674,1076,1,,2022-12-06,,,Store,3,73.2,66.81,0.0,0.0,0.0,B-413831,2025-01-27 07:39:02,LEGACY_ERP,168a1f55
1675,1069,1,,2025-04-12,,,Store,6,31.06,73.65,0.0,0.0,0.0,B-316310,2025-01-06 00:10:15,LEGACY_ERP,a4377cd
1676,1005,3,101,2024-02-06,2024-02-11,2024-02-28,Donated,11,67.98,44.71,376.23,502.13,0.0,B-397459,2025-01-11 22:43:57,SAP_WMS,146d420f
1677,1051,5,,2025-11-24,2025-11-29,,Destroyed,20,65.11,189.72,0.0,0.0,199.64,B-408850,2025-01-28 07:25:58,SAP_WMS,2bdac585
1678,1054,3,108,2022-01-15,2022-01-20,2022-02-07,Donated,1,77.44,4.08,27.4,124.4,0.0,B-972051,2025-01-26 08:48:17,SAP_WMS,104f0ba6
1679,1074,1,109,2024-06-28,2024-07-02,2024-07-20,Donated,25,146.19,139.77,359.79,2518.2,0.0,B-223631,2025-01-05 07:31:25,SAP_WMS,ac6d6fe
1680,1061,8,,2023-09-25,2023-10-03,,Repair,9,14.93,79.92,289.73,0.0,0.0,B-912514,2025-01-28 08:41:05,MANUAL_ENTRY,12f647a6
1681,1057,6,,2025-06-28,2025-07-07,,Destroyed,4,64.13,22.06,0.0,0.0,18.51,B-340207,2025-01-04 15:23:14,MANUAL_ENTRY,1f9c4bb0
1682,1016,7,,2023-07-16,2023-07-26,,Damaged,5,96.98,30.03,0.0,0.0,0.0,B-518006,2025-01-09 12:06:57,SAP_WMS,32d6a8d8
1683,1003,7,,2022-09-04,2022-09-06,,Damaged,25,84.23,84.29,0.0,0.0,0.0,B-266030,2025-01-22 23:56:34,LEGACY_ERP,1a2579a5
1684,1017,5,,2022-05-06,,,Store,23,63.95,60.61,0.0,0.0,0.0,B-341457,2025-01-28 10:22:00,LEGACY_ERP,bfb6719
1685,1034,4,,2022-10-13,,,Warehouse,21,15.09,55.24,0.0,0.0,0.0,B-982183,2025-01-02 16:54:28,LEGACY_ERP,2bcd67c9
1686,1059,3,,2023-06-19,2023-06-25,,Damaged,5,277.22,63.69,0.0,0.0,0.0,B-260773,2025-01-03 16:34:15,MANUAL_ENTRY,3a5a73c8
1687,1032,6,,2025-12-05,2025-12-07,,Destroyed,4,23.55,66.54,0.0,0.0,38.49,B-669095,2025-01-16 15:02:27,LEGACY_ERP,2e8a1c5e
1688,1048,4,,2023-03-04,2023-03-14,,Destroyed,25,90.11,226.56,0.0,0.0,207.65,B-199903,2025-01-12 19:03:10,LEGACY_ERP,23dda135
1689,1069,5,,2024-06-06,,,Store,17,45.01,204.06,0.0,0.0,0.0,B-922490,2025-01-12 23:33:33,SAP_WMS,3b0d19b3
1690,1069,3,102,2023-10-19,2023-10-29,2023-10-22,Donated,23,34.36,466.62,208.13,1031.55,0.0,B-605681,2025-01-05 21:37:49,SAP_WMS,1d27a59e
1691,1039,4,106,2025-07-29,2025-08-08,2025-08-06,Donated,24,49.98,101.75,685.73,1820.02,0.0,B-292483,2025-01-28 11:00:48,SAP_WMS,281732b6
